指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"18,185.16",-,141.27,-0.77,
發行量加權股價指數,"15,804.76",-,128.21,-0.80,
臺灣公司治理100指數,"8,969.08",-,81.28,-0.90,
臺灣50指數,"11,902.02",-,122.38,-1.02,
臺灣50權重上限30%指數,"11,298.69",-,83.24,-0.73,
臺灣中型100指數,"14,370.09",-,130.57,-0.90,
臺灣資訊科技指數,"20,782.89",-,330.63,-1.57,
臺灣發達指數,"10,271.90",-,4.22,-0.04,
臺灣高股息指數,"6,695.10",-,52.39,-0.78,
臺灣就業99指數,"9,790.63",-,72.60,-0.74,
臺灣高薪100指數,"8,636.41",-,30.26,-0.35,
未含金融指數,"13,681.35",-,129.77,-0.94,
未含電子指數,"18,225.55",+,24.90,0.14,
未含金融電子指數,"15,422.38",+,14.64,0.10,
小型股300指數,"9,166.07",-,23.40,-0.25,
水泥窯製類指數,650.12,+,1.42,0.22,
塑膠化工類指數,870.66,+,0.44,0.05,
機電類指數,"4,171.27",-,59.72,-1.41,
水泥類指數,169.51,+,0.23,0.14,
食品類指數,"2,001.64",+,15.98,0.80,
塑膠類指數,252.09,+,0.50,0.20,
紡織纖維類指數,585.34,-,1.66,-0.28,
電機機械類指數,290.43,-,5.69,-1.92,
電器電纜類指數,114.87,-,0.70,-0.61,
化學生技醫療類指數,125.91,+,0.01,0.01,
化學類指數,139.39,-,0.22,-0.16,
生技醫療類指數,77.53,+,0.12,0.16,
玻璃陶瓷類指數,54.94,+,0.42,0.77,
造紙類指數,308.52,-,1.87,-0.60,
鋼鐵類指數,149.36,+,1.29,0.87,
橡膠類指數,248.56,-,1.95,-0.78,
汽車類指數,367.74,-,1.53,-0.41,
電子工業類指數,741.08,-,10.56,-1.40,
半導體類指數,349.79,-,6.85,-1.92,
電腦及週邊設備類指數,147.47,-,1.89,-1.27,
光電類指數,36.40,-,0.23,-0.63,
通信網路類指數,140.23,-,0.23,-0.16,
電子零組件類指數,171.36,-,1.31,-0.76,
電子通路類指數,184.29,-,0.78,-0.42,
資訊服務類指數,150.06,-,1.55,-1.02,
其他電子類指數,99.96,+,0.14,0.14,
建材營造類指數,375.98,+,0.39,0.10,
航運類指數,168.84,+,1.50,0.90,
觀光類指數,139.76,+,2.03,1.47,
