指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"17,682.47",-,168.99,-0.95,
發行量加權股價指數,"15,418.77",-,144.23,-0.93,
臺灣公司治理100指數,"8,784.72",-,91.64,-1.03,
臺灣50指數,"11,758.38",-,141.65,-1.19,
臺灣50權重上限30%指數,"11,139.99",-,114.37,-1.02,
臺灣中型100指數,"13,717.14",-,88.90,-0.64,
臺灣資訊科技指數,"20,298.65",-,317.56,-1.54,
臺灣發達指數,"10,043.36",-,31.48,-0.31,
臺灣高股息指數,"6,405.21",-,39.00,-0.61,
臺灣就業99指數,"9,531.58",-,34.29,-0.36,
臺灣高薪100指數,"8,441.08",-,59.32,-0.70,
未含金融指數,"13,284.29",-,138.42,-1.03,
未含電子指數,"17,990.50",-,36.77,-0.20,
未含金融電子指數,"15,070.78",-,34.21,-0.23,
小型股300指數,"8,786.71",-,65.26,-0.74,
水泥窯製類指數,662.09,-,3.82,-0.57,
塑膠化工類指數,861.15,-,0.81,-0.09,
機電類指數,"4,035.21",-,55.31,-1.35,
水泥類指數,170.34,-,0.82,-0.48,
食品類指數,"1,854.12",-,3.06,-0.16,
塑膠類指數,249.69,+,0.44,0.18,
紡織纖維類指數,587.66,-,0.02,--,
電機機械類指數,262.94,+,0.26,0.10,
電器電纜類指數,124.39,-,1.02,-0.81,
化學生技醫療類指數,124.77,-,0.67,-0.53,
化學類指數,137.17,-,0.17,-0.12,
生技醫療類指數,77.29,-,0.70,-0.90,
玻璃陶瓷類指數,60.73,-,0.69,-1.12,
造紙類指數,310.93,-,0.20,-0.06,
鋼鐵類指數,150.03,-,0.69,-0.46,
橡膠類指數,242.21,-,1.28,-0.53,
汽車類指數,346.23,-,5.40,-1.54,
電子工業類指數,717.47,-,10.17,-1.40,
半導體類指數,343.60,-,6.36,-1.82,
電腦及週邊設備類指數,132.41,-,0.31,-0.23,
光電類指數,35.81,-,0.29,-0.80,
通信網路類指數,130.11,+,0.29,0.22,
電子零組件類指數,163.04,-,3.21,-1.93,
電子通路類指數,179.82,-,0.36,-0.20,
資訊服務類指數,136.23,+,0.51,0.38,
其他電子類指數,98.51,-,0.47,-0.47,
建材營造類指數,361.54,+,1.46,0.41,
航運類指數,163.18,-,1.33,-0.81,
觀光類指數,142.19,+,5.95,4.37,
金融保險類指數,"1,571.12",-,2.38,-0.15,
貿易百貨類指數,297.36,+,2.94,1.00,
油電燃氣類指數,111.91,-,0.65,-0.58,
其他類指數,370.28,-,1.23,-0.33,
臺指日報酬兩倍指數,"29,613.50",-,559.25,-1.85,
臺指反向一倍指數,"4,420.73",+,40.59,0.93,
電子類兩倍槓桿指數,"28,072.38",-,807.28,-2.80,
電子類反向指數,"3,969.05",+,54.71,1.40,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,523.58",-,49.26,-1.08,
臺灣中小型公司治理指數,"7,302.22",-,69.79,-0.95,
臺灣IPO指數,"5,169.56",-,114.76,-2.17,
智慧中立指數,"3,427.98",-,4.68,-0.14,
臺灣5G指數,"7,704.85",-,125.15,-1.60,
臺灣企業社會責任中小型指數,"8,482.96",-,41.57,-0.49,
特選臺灣電動車代表指數,"5,903.55",-,45.04,-0.76,
臺灣5G+通訊指數,"5,780.16",-,82.88,-1.41,
臺灣全市場指數,"5,243.05",-,54.63,-1.03,
臺灣全市場半導體指數,"5,020.18",-,102.01,-1.99,
臺灣智慧移動與電動車指數,"4,008.79",-,86.34,-2.11,
特選小資高價30指數,"4,778.67",-,88.36,-1.82,
特選臺灣綠能及電動車指數,"4,630.49",-,39.46,-0.84,
特選臺灣智能車供應鏈聯盟指數,"4,347.15",-,64.49,-1.46,
臺灣全市場半導體精選30指數,"3,976.47",-,80.47,-1.98,
特選臺灣高股息30指數,"3,964.64",-,41.39,-1.03,
臺灣友善環境指數,"4,661.37",-,45.02,-0.96,
台灣永續價值指數,"4,377.36",-,36.95,-0.84,
特選臺灣IC設計指數,"3,188.22",-,86.88,-2.65,
特選臺灣環境永續高股息指數,"4,422.57",-,41.79,-0.94,
臺灣友善環境50指數,"4,003.14",-,43.96,-1.09,
特選台灣策略高股息30指數,"3,990.38",-,28.41,-0.71,
特選臺灣IC設計產業代表指數,"3,894.77",-,119.49,-2.98,
特選臺灣綠能指數,"5,172.29",-,39.56,-0.76,
特選臺灣成長高股息指數,"4,221.81",-,44.07,-1.03,
特選臺灣智慧50指數,"3,925.51",-,56.20,-1.41,
特選臺灣標竿PCB指數,"3,615.17",-,59.77,-1.63,
臺灣晶圓製造指數,"4,587.08",-,77.91,-1.67,
臺灣精選高息指數,"4,054.61",-,47.83,-1.17,
臺灣多因子優選高股息30指數,"5,027.18",-,15.37,-0.30,
特選臺灣優利高填息30指數,"4,762.32",-,42.88,-0.89,
臺灣多因子優選成長30指數,"5,610.91",-,32.36,-0.57,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"27,207.68",-,82.56,-0.30,
金融類日報酬反向一倍指數,"4,847.50",+,7.32,0.15,
漲升股利150指數,"8,130.13",-,59.29,-0.72,
藍籌30指數,"7,558.89",-,82.69,-1.08,
工業菁英30指數,"8,090.74",-,103.90,-1.27,
電子菁英30指數,"8,103.12",-,153.76,-1.86,
低波動股利精選30指數,"6,537.82",+,3.86,0.06,
中小型A級動能50指數,"14,478.23",-,26.43,-0.18,
特選高息低波指數,"6,809.97",-,5.58,-0.08,
臺灣永續指數,"7,817.02",-,72.43,-0.92,
價值投資指數,"6,168.86",-,135.19,-2.14,
存股雙十等權重指數,"6,994.83",-,75.98,-1.07,
特選大蘋果指數,"6,844.84",-,102.00,-1.47,
中小型300指數,"8,803.90",-,57.13,-0.64,
特股高息20指數,"5,835.17",-,7.06,-0.12,
臺灣500指數,"7,940.91",-,74.67,-0.93,
臺灣勞工權益指數,"7,364.48",-,35.18,-0.48,
微波高息精選20指數,"6,427.03",-,7.67,-0.12,
特選世代行動通訊指數,"6,080.04",-,7.07,-0.12,
智慧投資多因子30指數,"4,939.67",-,48.40,-0.97,
臺股期貨指數,"8,139.14",-,80.46,-0.98,
特選價值成長指數,"6,839.61",-,78.29,-1.13,
臺灣上櫃永續指數,"6,130.46",-,132.78,-2.12,
特選台股領航指數,"6,778.26",-,84.96,-1.24,
特選Smart多因子指數,"5,750.61",-,64.03,-1.10,
特選ESG高股息指數,"4,234.81",-,36.64,-0.86,
特選上櫃ESG成長指數,"4,360.16",-,135.44,-3.01,
特選上櫃ESG電子菁英指數,"4,442.29",-,128.37,-2.81,
臺灣優息存股指數,"4,842.30",-,7.72,-0.16,
特選上櫃ESG永續高股息指數,"6,193.56",-,130.14,-2.06,
特選臺灣金融高股息存股指數,"5,059.87",-,13.81,-0.27,
