指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"26,175.95",-,103.46,-0.39,
發行量加權股價指數,"23,190.20",-,85.48,-0.37,
臺灣公司治理100指數,"13,911.45",-,42.21,-0.30,
臺灣50指數,"19,646.64",-,59.93,-0.30,
臺灣50權重上限30%指數,"16,683.86",-,84.83,-0.51,
臺灣中型100指數,"19,359.84",-,105.77,-0.54,
臺灣資訊科技指數,"39,389.82",-,139.60,-0.35,
臺灣發達指數,"9,915.44",-,43.16,-0.43,
臺灣高股息指數,"9,268.81",-,64.52,-0.69,
臺灣就業99指數,"13,432.69",-,92.41,-0.68,
臺灣高薪100指數,"12,028.46",-,68.26,-0.56,
未含金融指數,"20,258.49",-,78.41,-0.39,
未含電子指數,"19,154.19",-,45.40,-0.24,
未含金融電子指數,"14,265.32",-,35.79,-0.25,
小型股300指數,"11,247.83",-,45.82,-0.41,
水泥窯製類指數,576.45,-,2.96,-0.51,
塑膠化工類指數,591.71,-,8.56,-1.43,
機電類指數,"7,186.96",-,29.59,-0.41,
水泥類指數,151.26,-,0.82,-0.54,
食品類指數,"2,121.20",-,16.46,-0.77,
塑膠類指數,105.95,-,3.51,-3.21,
紡織纖維類指數,589.72,-,2.59,-0.44,
電機機械類指數,403.68,+,0.37,0.09,
電器電纜類指數,90.24,-,0.69,-0.76,
化學生技醫療類指數,130.60,-,1.04,-0.79,
化學類指數,160.09,-,1.35,-0.84,
生技醫療類指數,71.73,-,0.54,-0.75,
玻璃陶瓷類指數,46.52,-,0.14,-0.30,
造紙類指數,283.49,-,1.70,-0.60,
鋼鐵類指數,118.81,-,0.61,-0.51,
橡膠類指數,272.22,+,1.85,0.68,
汽車類指數,374.93,+,0.79,0.21,
電子工業類指數,"1,290.86",-,5.44,-0.42,
半導體類指數,662.94,-,1.82,-0.27,
電腦及週邊設備類指數,274.82,-,3.20,-1.15,
光電類指數,40.58,-,0.16,-0.39,
通信網路類指數,169.28,-,1.44,-0.84,
