指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"25,238.38",-,58.57,-0.23,
發行量加權股價指數,"22,298.90",-,35.88,-0.16,
臺灣公司治理100指數,"13,256.22",+,10.79,0.08,
臺灣50指數,"18,564.30",+,29.67,0.16,
臺灣50權重上限30%指數,"16,013.76",-,7.18,-0.04,
臺灣中型100指數,"18,983.82",-,190.61,-0.99,
臺灣資訊科技指數,"36,817.65",+,48.87,0.13,
臺灣發達指數,"9,909.96",-,67.83,-0.68,
臺灣高股息指數,"9,196.25",-,55.94,-0.60,
臺灣就業99指數,"13,139.90",-,57.46,-0.44,
臺灣高薪100指數,"11,759.66",-,13.13,-0.11,
未含金融指數,"19,424.95",-,35.40,-0.18,
未含電子指數,"19,477.43",-,59.61,-0.31,
未含金融電子指數,"14,772.21",-,71.51,-0.48,
小型股300指數,"11,280.10",-,102.75,-0.90,
水泥窯製類指數,609.94,-,2.33,-0.38,
塑膠化工類指數,646.96,-,4.78,-0.73,
機電類指數,"6,754.10",-,9.28,-0.14,
水泥類指數,158.26,-,0.21,-0.13,
食品類指數,"2,266.42",-,10.04,-0.44,
塑膠類指數,130.05,-,0.88,-0.67,
紡織纖維類指數,619.13,-,8.64,-1.38,
電機機械類指數,381.49,-,5.39,-1.39,
電器電纜類指數,95.65,-,1.98,-2.03,
化學生技醫療類指數,133.39,-,0.99,-0.74,
化學類指數,167.87,+,0.07,0.04,
生技醫療類指數,72.00,-,0.93,-1.28,
玻璃陶瓷類指數,53.01,-,1.04,-1.92,
造紙類指數,301.82,-,1.63,-0.54,
鋼鐵類指數,128.59,-,0.47,-0.36,
橡膠類指數,281.26,-,2.52,-0.89,
汽車類指數,383.76,+,0.72,0.19,
電子工業類指數,"1,212.27",-,1.18,-0.10,
半導體類指數,611.12,+,1.39,0.23,
電腦及週邊設備類指數,269.79,-,0.21,-0.08,
光電類指數,38.90,-,0.37,-0.94,
通信網路類指數,162.64,-,1.51,-0.92,
電子零組件類指數,222.68,-,2.59,-1.15,
電子通路類指數,250.39,-,1.46,-0.58,
資訊服務類指數,199.86,-,0.85,-0.42,
其他電子類指數,176.54,-,1.51,-0.85,
建材營造類指數,560.93,+,2.06,0.37,
航運類指數,198.52,+,0.19,0.10,
觀光餐旅類指數,117.31,-,1.04,-0.88,
金融保險類指數,"2,086.36",+,0.30,0.01,
貿易百貨類指數,294.26,-,1.29,-0.44,
