指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,372.94",+,264.17,1.38,
發行量加權股價指數,"16,898.91",+,246.11,1.48,
臺灣公司治理100指數,"9,558.07",+,163.95,1.75,
臺灣50指數,"12,659.15",+,213.52,1.72,
臺灣50權重上限30%指數,"11,775.42",+,182.19,1.57,
臺灣中型100指數,"16,776.14",+,310.58,1.89,
臺灣資訊科技指數,"23,364.57",+,463.31,2.02,
臺灣發達指數,"10,132.97",+,101.52,1.01,
臺灣高股息指數,"7,691.10",+,153.86,2.04,
臺灣就業99指數,"10,806.33",+,217.68,2.06,
臺灣高薪100指數,"9,080.34",+,143.96,1.61,
未含金融指數,"14,671.76",+,211.65,1.46,
未含電子指數,"18,360.97",+,139.87,0.77,
未含金融電子指數,"15,295.83",+,62.83,0.41,
小型股300指數,"9,684.01",+,73.27,0.76,
水泥窯製類指數,641.51,-,1.45,-0.23,
塑膠化工類指數,816.94,+,3.73,0.46,
機電類指數,"4,621.96",+,83.61,1.84,
水泥類指數,168.86,-,0.29,-0.17,
食品類指數,"2,066.28",+,21.93,1.07,
塑膠類指數,226.85,+,1.17,0.52,
紡織纖維類指數,611.38,+,4.46,0.73,
電機機械類指數,322.66,+,1.96,0.61,
電器電纜類指數,109.74,-,0.92,-0.83,
化學生技醫療類指數,126.00,+,0.37,0.29,
化學類指數,147.22,+,1.53,1.05,
生技醫療類指數,73.60,-,0.37,-0.50,
玻璃陶瓷類指數,50.88,-,0.31,-0.61,
造紙類指數,381.22,+,0.68,0.18,
鋼鐵類指數,142.89,+,0.27,0.19,
橡膠類指數,250.08,+,1.43,0.58,
汽車類指數,430.45,-,1.43,-0.33,
電子工業類指數,822.15,+,15.35,1.90,
半導體類指數,381.96,+,6.57,1.75,
電腦及週邊設備類指數,212.28,+,8.82,4.34,
光電類指數,38.51,+,0.60,1.58,
通信網路類指數,137.05,+,2.00,1.48,
電子零組件類指數,190.49,+,3.17,1.69,
電子通路類指數,185.00,+,1.91,1.04,
資訊服務類指數,175.93,-,0.21,-0.12,
其他電子類指數,103.87,+,0.52,0.50,
建材營造類指數,383.31,+,2.69,0.71,
航運類指數,151.70,+,0.82,0.54,
觀光餐旅類指數,149.56,+,0.09,0.06,
金融保險類指數,"1,624.28",+,25.43,1.59,
貿易百貨類指數,296.64,+,2.05,0.70,
油電燃氣類指數,107.97,+,0.99,0.93,
綠能環保類指數,97.21,-,0.02,-0.02,
數位雲端類指數,97.51,-,3.13,-3.11,
運動休閒類指數,99.17,-,0.22,-0.22,
居家生活類指數,98.61,+,0.89,0.91,
其他類指數,379.38,+,4.12,1.10,
臺指日報酬兩倍指數,"35,393.44",+,"1,016.12",2.96,
臺指反向一倍指數,"4,013.24",-,60.20,-1.48,
電子類兩倍槓桿指數,"36,542.94",+,"1,339.54",3.81,
電子類反向指數,"3,433.39",-,66.59,-1.90,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,285.07",-,30.23,-0.70,
臺灣中小型公司治理指數,"8,638.35",+,54.97,0.64,
臺灣IPO指數,"5,017.78",+,2.51,0.05,
智慧中立指數,"3,282.22",-,22.87,-0.69,
臺灣5G指數,"8,075.94",+,117.56,1.48,
臺灣企業社會責任中小型指數,"10,152.14",+,197.06,1.98,
特選臺灣電動車代表指數,"8,759.75",+,293.55,3.47,
臺灣5G+通訊指數,"6,574.12",+,133.14,2.07,
臺灣全市場指數,"5,759.76",+,84.13,1.48,
