指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"16,274.01",+,71.64,0.44,
發行量加權股價指數,"14,234.40",+,64.37,0.45,
臺灣公司治理100指數,"8,122.32",+,36.40,0.45,
臺灣50指數,"10,844.69",+,40.43,0.37,
臺灣50權重上限30%指數,"10,333.38",+,39.98,0.39,
臺灣中型100指數,"12,569.84",+,62.08,0.50,
臺灣資訊科技指數,"18,410.97",+,38.67,0.21,
臺灣發達指數,"9,500.87",+,119.76,1.28,
臺灣高股息指數,"5,933.17",+,22.88,0.39,
臺灣就業99指數,"8,713.01",+,14.13,0.16,
臺灣高薪100指數,"7,860.69",+,24.63,0.31,
未含金融指數,"12,218.27",+,66.79,0.55,
未含電子指數,"16,937.92",+,136.39,0.81,
未含金融電子指數,"14,143.53",+,177.22,1.27,
小型股300指數,"8,027.99",+,42.29,0.53,
水泥窯製類指數,599.55,+,1.13,0.19,
塑膠化工類指數,801.81,+,3.99,0.50,
機電類指數,"3,667.07",+,9.32,0.25,
水泥類指數,153.97,+,0.47,0.31,
食品類指數,"1,779.80",-,4.49,-0.25,
塑膠類指數,233.93,+,0.66,0.28,
紡織纖維類指數,574.56,+,10.75,1.91,
電機機械類指數,221.92,+,2.10,0.96,
電器電纜類指數,106.19,+,2.90,2.81,
化學生技醫療類指數,113.96,+,1.37,1.22,
化學類指數,125.40,+,1.22,0.98,
生技醫療類指數,70.53,+,1.01,1.45,
玻璃陶瓷類指數,55.57,-,0.26,-0.47,
造紙類指數,287.86,-,1.19,-0.41,
鋼鐵類指數,140.59,+,5.76,4.27,
橡膠類指數,229.19,-,0.27,-0.12,
汽車類指數,318.01,-,1.61,-0.50,
電子工業類指數,653.71,+,1.39,0.21,
半導體類指數,307.62,+,1.04,0.34,
電腦及週邊設備類指數,122.49,+,0.57,0.47,
光電類指數,32.29,-,0.17,-0.52,
通信網路類指數,124.07,+,0.75,0.61,
電子零組件類指數,152.91,-,0.90,-0.59,
電子通路類指數,169.77,+,0.32,0.19,
資訊服務類指數,121.43,+,0.16,0.13,
其他電子類指數,94.10,-,0.01,-0.01,
建材營造類指數,344.25,+,1.62,0.47,
航運類指數,165.35,+,4.49,2.79,
觀光類指數,114.39,+,1.49,1.32,
金融保險類指數,"1,490.18",-,3.30,-0.22,
貿易百貨類指數,276.07,+,4.11,1.51,
油電燃氣類指數,104.78,-,0.08,-0.08,
其他類指數,356.25,+,7.28,2.09,
臺指日報酬兩倍指數,"25,340.46",+,228.15,0.91,
臺指反向一倍指數,"4,808.47",-,21.94,-0.45,
電子類兩倍槓桿指數,"23,473.93",+,99.61,0.43,
電子類反向指數,"4,389.23",-,9.37,-0.21,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,255.85",+,35.05,0.83,
臺灣中小型公司治理指數,"6,658.35",+,81.39,1.24,
臺灣IPO指數,"4,518.78",+,60.36,1.35,
智慧中立指數,"3,462.54",+,6.05,0.18,
臺灣5G指數,"6,989.52",+,12.54,0.18,
臺灣企業社會責任中小型指數,"7,831.74",+,30.16,0.39,
特選臺灣電動車代表指數,"5,459.39",+,6.69,0.12,
臺灣5G+通訊指數,"5,281.94",+,8.46,0.16,
臺灣全市場指數,"4,817.90",+,20.15,0.42,
臺灣全市場半導體指數,"4,400.10",+,11.14,0.25,
臺灣電動車與自駕科技永續概念指數,"3,903.38",+,14.92,0.38,
臺灣智慧移動與電動車指數,"3,606.33",-,20.48,-0.56,
特選小資高價30指數,"4,243.54",+,29.09,0.69,
特選臺灣綠能及電動車指數,"4,171.57",+,20.56,0.50,
特選臺灣智能車供應鏈聯盟指數,"3,958.46",+,13.20,0.33,
臺灣全市場半導體精選30指數,"3,487.44",+,8.15,0.23,
特選臺灣高股息30指數,"3,676.52",+,28.66,0.79,
