指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"25,874.08",-,111.41,-0.43,
發行量加權股價指數,"22,820.43",-,106.16,-0.46,
臺灣公司治理100指數,"13,600.52",-,78.82,-0.58,
臺灣50指數,"19,040.06",-,119.42,-0.62,
臺灣50權重上限30%指數,"16,431.46",-,68.87,-0.42,
臺灣中型100指數,"19,430.44",-,36.72,-0.19,
臺灣資訊科技指數,"37,943.72",-,275.59,-0.72,
臺灣發達指數,"10,091.40",-,22.22,-0.22,
臺灣高股息指數,"9,462.82",-,45.99,-0.48,
臺灣就業99指數,"13,359.11",-,65.97,-0.49,
臺灣高薪100指數,"11,884.41",-,40.99,-0.34,
未含金融指數,"19,942.03",-,104.29,-0.52,
未含電子指數,"19,780.05",-,7.87,-0.04,
未含金融電子指數,"15,155.51",-,11.26,-0.07,
小型股300指數,"11,358.84",-,23.20,-0.20,
水泥窯製類指數,615.36,-,2.64,-0.43,
塑膠化工類指數,670.74,-,2.54,-0.38,
機電類指數,"6,937.34",-,44.14,-0.63,
水泥類指數,160.08,-,0.34,-0.21,
食品類指數,"2,334.25",+,8.81,0.38,
塑膠類指數,140.91,-,0.56,-0.40,
紡織纖維類指數,643.87,-,2.17,-0.34,
電機機械類指數,395.35,-,0.23,-0.06,
電器電纜類指數,100.15,-,1.01,-1.00,
化學生技醫療類指數,135.65,-,0.64,-0.47,
化學類指數,167.56,+,0.10,0.06,
生技醫療類指數,74.16,-,0.62,-0.83,
玻璃陶瓷類指數,52.62,-,0.95,-1.77,
造紙類指數,312.64,-,0.79,-0.25,
鋼鐵類指數,132.65,-,0.49,-0.37,
橡膠類指數,272.17,,--,--,
汽車類指數,387.30,+,0.20,0.05,
電子工業類指數,"1,244.77",-,8.07,-0.64,
半導體類指數,630.30,-,5.53,-0.87,
電腦及週邊設備類指數,268.31,-,0.75,-0.28,
光電類指數,39.75,-,0.37,-0.92,
通信網路類指數,158.26,-,1.09,-0.68,
電子零組件類指數,229.75,-,1.35,-0.58,
電子通路類指數,256.26,-,2.59,-1.00,
資訊服務類指數,201.64,-,1.04,-0.51,
其他電子類指數,187.31,+,1.67,0.90,
建材營造類指數,542.95,+,0.93,0.17,
航運類指數,189.47,+,0.37,0.20,
觀光餐旅類指數,121.41,+,0.03,0.02,
金融保險類指數,"2,079.72",+,0.50,0.02,
貿易百貨類指數,310.34,-,1.15,-0.37,
油電燃氣類指數,68.64,+,0.42,0.62,
綠能環保類指數,117.97,+,0.95,0.81,
數位雲端類指數,66.25,-,0.12,-0.18,
運動休閒類指數,98.76,-,0.08,-0.08,
居家生活類指數,134.97,+,0.07,0.05,
其他類指數,359.85,-,0.45,-0.12,
臺指日報酬兩倍指數,"61,769.36",-,577.38,-0.93,
臺指反向一倍指數,"2,840.73",+,13.09,0.46,
電子類兩倍槓桿指數,"78,108.49",-,"1,019.38",-1.29,
電子類反向指數,"2,116.32",+,13.54,0.64,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,166.17",-,31.16,-0.74,
臺灣中小型公司治理指數,"10,238.45",-,11.82,-0.12,
臺灣IPO指數,"5,535.92",+,21.36,0.39,
智慧中立指數,"3,775.95",-,8.73,-0.23,
臺灣5G指數,"11,270.85",-,87.18,-0.77,
臺灣企業社會責任中小型指數,"11,795.34",-,37.40,-0.32,
特選臺灣電動車代表指數,"10,267.57",-,19.71,-0.19,
臺灣5G+通訊指數,"10,187.77",-,40.85,-0.40,
臺灣全市場指數,"7,913.51",-,33.92,-0.43,
臺灣全市場半導體指數,"7,705.24",-,36.96,-0.48,
臺灣智慧移動與電動車指數,"5,809.97",-,17.38,-0.30,
特選小資高價30指數,"8,022.74",-,40.42,-0.50,
特選臺灣綠能及電動車指數,"6,166.87",-,13.40,-0.22,
特選臺灣智能車供應鏈聯盟指數,"7,315.91",-,31.25,-0.43,
臺灣全市場半導體精選30指數,"6,039.36",-,19.84,-0.33,
特選臺灣高股息30指數,"5,203.38",-,15.54,-0.30,
臺灣友善環境指數,"6,993.76",-,34.54,-0.49,
台灣永續價值指數,"6,368.48",-,39.14,-0.61,
特選臺灣IC設計指數,"4,184.29",+,35.28,0.85,
特選臺灣環境永續高股息指數,"6,756.25",-,31.15,-0.46,
臺灣友善環境50指數,"5,906.71",-,25.10,-0.42,
特選臺灣IC設計產業代表指數,"5,639.72",+,7.79,0.14,
特選臺灣綠能指數,"5,502.30",+,7.25,0.13,
特選臺灣智慧50指數,"5,327.84",-,32.67,-0.61,
臺灣晶圓製造指數,"6,126.27",-,22.81,-0.37,
臺灣精選高息指數,"5,239.35",-,21.46,-0.41,
臺灣多因子優選高股息30指數,"8,829.53",-,37.64,-0.42,
特選臺灣優利高填息30指數,"7,356.20",-,23.52,-0.32,
特選臺灣科技優息指數,"8,699.95",-,73.23,-0.83,
臺灣半導體收益指數,"6,711.25",-,38.06,-0.56,
臺灣優選成長高股息指數,"7,707.92",-,42.43,-0.55,
特選臺灣ESG低碳高息40指數,"8,235.90",-,23.40,-0.28,
臺灣優選多因子30指數,"8,844.13",+,16.18,0.18,
臺灣創新科技50指數,"7,548.84",-,48.41,-0.64,
