指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"16,958.14",-,34.20,-0.20,
發行量加權股價指數,"14,891.90",-,29.69,-0.20,
臺灣公司治理100指數,"8,615.61",-,14.41,-0.17,
臺灣50指數,"11,547.34",+,3.39,0.03,
臺灣50權重上限30%指數,"10,920.74",+,10.75,0.10,
臺灣中型100指數,"12,504.23",-,84.17,-0.67,
臺灣資訊科技指數,"19,593.91",-,45.56,-0.23,
臺灣發達指數,"9,808.05",-,43.67,-0.44,
臺灣高股息指數,"6,143.47",-,27.36,-0.44,
臺灣就業99指數,"8,875.26",+,1.81,0.02,
臺灣高薪100指數,"8,178.67",+,12.77,0.16,
未含金融指數,"12,804.70",-,47.60,-0.37,
未含電子指數,"17,398.16",-,13.16,-0.08,
未含金融電子指數,"14,491.08",-,82.77,-0.57,
小型股300指數,"8,077.29",-,42.82,-0.53,
水泥窯製類指數,620.32,-,13.62,-2.15,
塑膠化工類指數,810.55,+,0.86,0.11,
機電類指數,"3,871.42",-,9.36,-0.24,
水泥類指數,164.76,-,4.24,-2.51,
食品類指數,"1,887.18",-,9.06,-0.48,
塑膠類指數,235.08,+,0.74,0.32,
紡織纖維類指數,527.54,-,16.10,-2.96,
電機機械類指數,225.23,+,1.44,0.64,
電器電纜類指數,87.04,+,1.78,2.09,
化學生技醫療類指數,114.02,-,0.44,-0.38,
化學類指數,134.38,-,0.50,-0.37,
生技醫療類指數,66.03,-,0.27,-0.41,
玻璃陶瓷類指數,46.47,+,0.22,0.48,
造紙類指數,295.05,-,1.90,-0.64,
鋼鐵類指數,130.75,-,0.91,-0.69,
橡膠類指數,247.83,+,0.11,0.04,
汽車類指數,324.77,+,0.60,0.19,
電子工業類指數,692.33,-,1.94,-0.28,
半導體類指數,331.60,-,1.03,-0.31,
電腦及週邊設備類指數,125.46,+,0.44,0.35,
光電類指數,31.19,-,0.21,-0.67,
通信網路類指數,133.95,-,0.17,-0.13,
電子零組件類指數,154.93,-,1.81,-1.15,
電子通路類指數,170.32,+,0.46,0.27,
資訊服務類指數,122.96,-,0.06,-0.05,
其他電子類指數,98.48,+,0.32,0.33,
建材營造類指數,345.93,+,0.26,0.08,
航運類指數,200.76,-,3.74,-1.83,
觀光類指數,97.59,-,0.59,-0.60,
金融保險類指數,"1,539.40",+,16.35,1.07,
貿易百貨類指數,303.43,-,5.35,-1.73,
油電燃氣類指數,110.72,+,0.17,0.15,
其他類指數,347.52,-,1.03,-0.30,
臺指日報酬兩倍指數,"28,193.77",-,112.64,-0.40,
臺指反向一倍指數,"4,671.58",+,9.28,0.20,
電子類兩倍槓桿指數,"27,014.01",-,151.82,-0.56,
電子類反向指數,"4,251.80",+,11.85,0.28,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,093.35",+,11.44,0.28,
臺灣中小型公司治理指數,"6,424.14",-,48.73,-0.75,
臺灣IPO指數,"5,170.71",-,92.96,-1.77,
智慧中立指數,"3,705.75",-,34.42,-0.92,
臺灣5G指數,"7,264.60",-,20.43,-0.28,
臺灣企業社會責任中小型指數,"7,623.35",-,28.87,-0.38,
