指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,053.95",-,78.47,-0.41,
發行量加權股價指數,"16,636.32",-,61.92,-0.37,
臺灣公司治理100指數,"9,317.60",-,30.42,-0.33,
臺灣50指數,"12,332.02",-,37.98,-0.31,
臺灣50權重上限30%指數,"11,640.13",-,33.59,-0.29,
臺灣中型100指數,"16,836.64",-,102.51,-0.61,
臺灣資訊科技指數,"22,854.32",-,117.13,-0.51,
臺灣發達指數,"9,779.70",-,13.28,-0.14,
臺灣高股息指數,"8,066.31",-,42.06,-0.52,
臺灣就業99指數,"10,981.42",-,16.03,-0.15,
臺灣高薪100指數,"9,155.52",-,39.10,-0.43,
未含金融指數,"14,380.70",-,59.17,-0.41,
未含電子指數,"17,992.58",-,40.92,-0.23,
未含金融電子指數,"14,733.08",-,43.85,-0.30,
小型股300指數,"9,781.47",-,26.17,-0.27,
水泥窯製類指數,611.91,-,1.35,-0.22,
塑膠化工類指數,818.16,-,2.28,-0.28,
機電類指數,"4,551.01",-,19.80,-0.43,
水泥類指數,158.48,-,0.90,-0.56,
食品類指數,"1,983.06",-,8.81,-0.44,
塑膠類指數,226.04,-,0.32,-0.14,
紡織纖維類指數,589.33,-,2.89,-0.49,
電機機械類指數,295.89,+,0.66,0.22,
電器電纜類指數,101.99,+,0.09,0.09,
化學生技醫療類指數,125.55,-,1.39,-1.10,
化學類指數,156.18,-,2.53,-1.59,
生技醫療類指數,68.48,-,0.36,-0.52,
玻璃陶瓷類指數,53.93,+,1.04,1.97,
造紙類指數,334.84,-,5.01,-1.47,
鋼鐵類指數,139.67,-,0.69,-0.49,
橡膠類指數,261.35,+,3.19,1.24,
汽車類指數,412.22,+,0.22,0.05,
電子工業類指數,811.56,-,3.71,-0.46,
半導體類指數,368.30,-,1.90,-0.51,
電腦及週邊設備類指數,218.62,-,2.79,-1.26,
光電類指數,34.63,-,0.14,-0.40,
通信網路類指數,145.14,+,0.65,0.45,
電子零組件類指數,198.94,-,0.66,-0.33,
電子通路類指數,200.54,+,0.64,0.32,
資訊服務類指數,168.61,-,0.59,-0.35,
其他電子類指數,104.31,+,0.20,0.19,
建材營造類指數,384.86,+,1.76,0.46,
航運類指數,143.09,-,0.87,-0.60,
觀光餐旅類指數,127.88,-,1.45,-1.12,
金融保險類指數,"1,653.88",-,1.24,-0.07,
貿易百貨類指數,278.95,+,0.13,0.05,
油電燃氣類指數,108.67,-,1.00,-0.91,
綠能環保類指數,90.44,-,0.42,-0.46,
數位雲端類指數,81.02,-,1.24,-1.51,
運動休閒類指數,94.26,-,0.63,-0.66,
居家生活類指數,94.53,-,0.41,-0.43,
其他類指數,362.98,+,0.65,0.18,
臺指日報酬兩倍指數,"34,263.22",-,256.01,-0.74,
臺指反向一倍指數,"4,061.34",+,15.00,0.37,
電子類兩倍槓桿指數,"35,449.97",-,325.60,-0.91,
電子類反向指數,"3,459.79",+,15.67,0.45,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,061.64",-,63.38,-1.54,
臺灣中小型公司治理指數,"9,059.61",-,61.85,-0.68,
臺灣IPO指數,"4,705.01",-,52.20,-1.10,
智慧中立指數,"3,317.57",+,12.27,0.37,
臺灣5G指數,"8,217.68",-,34.19,-0.41,
臺灣企業社會責任中小型指數,"10,493.13",-,31.09,-0.30,
特選臺灣電動車代表指數,"8,275.23",-,21.90,-0.26,
臺灣5G+通訊指數,"6,650.17",-,27.66,-0.41,
臺灣全市場指數,"5,665.86",-,23.06,-0.41,
臺灣全市場半導體指數,"5,450.33",-,40.31,-0.73,
臺灣智慧移動與電動車指數,"4,431.13",-,9.07,-0.20,
