指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"25,922.68",+,375.34,1.47,
發行量加權股價指數,"22,904.32",+,348.66,1.55,
臺灣公司治理100指數,"13,642.06",+,255.32,1.91,
臺灣50指數,"19,102.83",+,382.67,2.04,
臺灣50權重上限30%指數,"16,421.85",+,240.45,1.49,
臺灣中型100指數,"19,572.39",+,106.00,0.54,
臺灣資訊科技指數,"38,138.93",+,871.46,2.34,
臺灣發達指數,"10,116.55",+,74.43,0.74,
臺灣高股息指數,"9,425.73",+,47.31,0.50,
臺灣就業99指數,"13,405.60",+,119.37,0.90,
臺灣高薪100指數,"12,044.85",+,68.20,0.57,
未含金融指數,"20,019.18",+,340.98,1.73,
未含電子指數,"19,737.31",+,49.98,0.25,
未含金融電子指數,"15,088.26",+,60.10,0.40,
小型股300指數,"11,500.11",+,111.95,0.98,
水泥窯製類指數,620.68,+,6.68,1.09,
塑膠化工類指數,657.48,-,0.08,-0.01,
機電類指數,"6,978.80",+,142.93,2.09,
水泥類指數,160.16,+,0.69,0.43,
食品類指數,"2,255.32",-,2.53,-0.11,
塑膠類指數,132.77,-,0.34,-0.26,
紡織纖維類指數,644.64,+,5.56,0.87,
電機機械類指數,394.89,+,5.92,1.52,
電器電纜類指數,99.95,+,1.34,1.36,
化學生技醫療類指數,134.99,+,0.18,0.13,
化學類指數,168.32,+,1.43,0.86,
生技醫療類指數,73.33,-,0.27,-0.37,
玻璃陶瓷類指數,55.83,+,2.79,5.26,
造紙類指數,304.84,+,2.12,0.70,
鋼鐵類指數,130.07,+,0.69,0.53,
橡膠類指數,286.23,+,0.62,0.22,
汽車類指數,388.18,+,4.07,1.06,
電子工業類指數,"1,252.48",+,25.86,2.11,
半導體類指數,633.28,+,16.38,2.66,
電腦及週邊設備類指數,278.70,+,4.40,1.60,
光電類指數,39.40,+,0.27,0.69,
通信網路類指數,161.95,+,0.65,0.40,
電子零組件類指數,231.40,+,4.28,1.88,
電子通路類指數,255.72,-,1.10,-0.43,
資訊服務類指數,200.07,+,1.10,0.55,
其他電子類指數,182.77,+,0.81,0.45,
建材營造類指數,563.71,+,1.69,0.30,
航運類指數,209.08,-,1.29,-0.61,
觀光餐旅類指數,118.57,+,0.84,0.71,
金融保險類指數,"2,083.97",-,0.28,-0.01,
貿易百貨類指數,296.52,+,1.92,0.65,
油電燃氣類指數,63.32,+,0.25,0.40,
綠能環保類指數,111.79,+,0.76,0.68,
數位雲端類指數,65.52,+,1.17,1.82,
運動休閒類指數,97.42,+,0.40,0.41,
居家生活類指數,123.06,+,1.63,1.34,
其他類指數,333.48,+,0.97,0.29,
臺指日報酬兩倍指數,"62,134.78",+,"1,863.32",3.09,
臺指反向一倍指數,"2,826.28",-,44.37,-1.55,
電子類兩倍槓桿指數,"78,905.52",+,"3,192.42",4.22,
電子類反向指數,"2,098.71",-,45.20,-2.11,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,013.60",-,12.73,-0.32,
臺灣中小型公司治理指數,"10,183.83",+,64.25,0.63,
臺灣IPO指數,"5,516.94",+,90.25,1.66,
智慧中立指數,"3,722.16",-,23.57,-0.63,
臺灣5G指數,"11,220.93",+,209.44,1.90,
臺灣企業社會責任中小型指數,"11,911.64",+,60.42,0.51,
特選臺灣電動車代表指數,"10,368.35",+,179.04,1.76,
臺灣5G+通訊指數,"10,209.88",+,174.02,1.73,
臺灣全市場指數,"7,935.37",+,113.09,1.45,
臺灣全市場半導體指數,"7,646.31",+,127.45,1.70,
臺灣智慧移動與電動車指數,"5,805.77",+,91.59,1.60,
特選小資高價30指數,"8,122.09",+,146.03,1.83,
特選臺灣綠能及電動車指數,"6,236.17",+,78.25,1.27,
特選臺灣智能車供應鏈聯盟指數,"7,319.77",+,138.17,1.92,
臺灣全市場半導體精選30指數,"5,993.75",+,96.13,1.63,
特選臺灣高股息30指數,"5,115.27",+,30.62,0.60,
臺灣友善環境指數,"7,020.11",+,95.72,1.38,
台灣永續價值指數,"6,380.30",+,98.73,1.57,
特選臺灣IC設計指數,"4,195.57",-,5.49,-0.13,
特選臺灣環境永續高股息指數,"6,853.68",+,17.48,0.26,
臺灣友善環境50指數,"5,914.28",+,96.30,1.66,
特選臺灣IC設計產業代表指數,"5,552.27",-,28.87,-0.52,
特選臺灣綠能指數,"5,356.23",+,44.15,0.83,
特選臺灣智慧50指數,"5,378.70",+,65.45,1.23,
臺灣晶圓製造指數,"6,042.33",+,45.35,0.76,
臺灣精選高息指數,"5,317.62",+,11.52,0.22,
臺灣多因子優選高股息30指數,"8,598.25",-,12.21,-0.14,
特選臺灣優利高填息30指數,"7,459.07",+,9.83,0.13,
特選臺灣科技優息指數,"8,559.82",+,78.78,0.93,
臺灣半導體收益指數,"6,644.72",+,83.26,1.27,
臺灣優選成長高股息指數,"7,531.60",+,52.05,0.70,
特選臺灣ESG低碳高息40指數,"8,142.53",+,35.63,0.44,
臺灣優選多因子30指數,"8,735.08",-,4.58,-0.05,
臺灣創新科技50指數,"7,575.90",+,152.50,2.05,
臺灣全市場新經濟產業指數,"4,867.67",+,27.24,0.56,
臺灣ESG永續高股息等權重指數,"6,208.00",+,24.92,0.40,
臺灣永續高息中小型指數,"5,646.75",+,8.22,0.15,
特選臺灣高息優質成長指數,"5,981.55",+,28.56,0.48,
特選臺灣高息動能指數,"6,612.73",+,28.65,0.44,
臺灣電子成長高息等權重指數,"5,924.65",+,19.48,0.33,
特選臺灣優利成長指數,"5,153.14",+,20.36,0.40,
臺灣價值高息指數,"5,544.66",+,12.56,0.23,
特選臺灣IC設計動能指數,"4,674.37",+,14.97,0.32,
臺灣科技高股息指數,"5,126.46",+,21.05,0.41,
臺灣趨勢動能高股息指數,"5,665.91",+,8.22,0.15,
特選臺灣科技高息成長指數,"5,134.50",+,23.32,0.46,
特選臺灣AI優息動能指數,"4,943.52",+,61.75,1.26,
臺灣優選AI 50指數,"4,937.91",+,56.46,1.16,
臺灣AI供應鏈聯盟指數,"5,581.73",+,89.78,1.63,
台灣旗艦動能50指數,"5,230.91",+,52.93,1.02,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"46,286.08",-,12.44,-0.03,
金融類日報酬反向一倍指數,"3,535.61",+,0.47,0.01,
漲升股利150指數,"10,006.12",+,102.87,1.04,
藍籌30指數,"10,796.16",+,191.77,1.81,
工業菁英30指數,"11,105.62",+,134.89,1.23,
低波動股利精選30指數,"8,436.27",+,5.41,0.06,
中小型A級動能50指數,"24,305.36",+,189.11,0.78,
特選高息低波指數,"10,092.85",+,0.92,0.01,
臺灣永續指數,"12,030.80",+,175.99,1.48,
價值投資指數,"8,077.19",+,41.38,0.51,
存股雙十等權重指數,"9,603.18",+,35.49,0.37,
特選大蘋果指數,"11,509.40",+,183.73,1.62,
中小型300指數,"11,672.83",+,80.84,0.70,
臺灣500指數,"11,513.82",+,149.85,1.32,
臺灣勞工權益指數,"9,803.51",+,52.45,0.54,
微波高息精選20指數,"9,019.22",+,2.28,0.03,
特選世代行動通訊指數,"8,785.53",+,81.85,0.94,
智慧投資多因子30指數,"7,678.35",+,15.63,0.20,
臺股期貨指數,"12,549.85",+,253.31,2.06,
特選價值成長指數,"10,409.70",+,70.61,0.68,
臺灣上櫃永續指數,"7,790.11",+,38.50,0.50,
特選台股領航指數,"11,555.27",+,202.81,1.79,
特選Smart多因子指數,"9,283.66",+,127.87,1.40,
特選ESG高股息指數,"6,970.01",+,54.64,0.79,
特選上櫃ESG成長指數,"5,590.68",-,2.85,-0.05,
特選上櫃ESG電子菁英指數,"5,707.36",-,0.06,--,
臺灣優息存股指數,"5,373.35",+,1.60,0.03,
特選上櫃ESG永續高股息指數,"7,111.15",+,15.41,0.22,
特選臺灣金融高股息存股指數,"6,672.58",-,3.76,-0.06,
特選臺灣產業龍頭存股等權重指數,"6,852.50",+,31.52,0.46,
上櫃ESG 30指數,"6,582.03",+,40.62,0.62,
臺灣ESG低碳50指數,"7,782.49",+,110.61,1.44,
臺灣創新板指數,"7,691.61",+,223.21,2.99,
特選上櫃ESG龍頭指數,"6,284.35",+,16.68,0.27,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"38,475.99",+,557.10,1.47,
發行量加權股價報酬指數,"50,535.64",+,769.27,1.55,
臺灣公司治理100報酬指數,"19,916.59",+,372.75,1.91,
臺灣50報酬指數,"42,391.96",+,849.20,2.04,
臺灣50權重上限30%報酬指數,"37,161.56",+,544.12,1.49,
臺灣中型100報酬指數,"40,480.92",+,219.23,0.54,
臺灣資訊科技股報酬指數,"79,153.47",+,"1,808.64",2.34,
臺灣發達報酬指數,"20,997.22",+,154.50,0.74,
臺灣高股息報酬指數,"28,380.58",+,142.43,0.50,
臺灣就業99報酬指數,"22,330.16",+,198.83,0.90,
臺灣高薪100報酬指數,"19,354.50",+,109.59,0.57,
