指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"26,309.98",-,179.46,-0.68,
發行量加權股價指數,"23,192.52",-,142.24,-0.61,
臺灣公司治理100指數,"13,821.35",-,68.80,-0.50,
臺灣50指數,"19,382.18",-,88.58,-0.45,
臺灣50權重上限30%指數,"16,615.72",-,122.72,-0.73,
臺灣中型100指數,"19,664.85",-,172.43,-0.87,
臺灣資訊科技指數,"38,799.20",-,231.38,-0.59,
臺灣發達指數,"10,094.73",-,19.75,-0.20,
臺灣高股息指數,"9,560.75",-,70.53,-0.73,
臺灣就業99指數,"13,480.72",-,86.00,-0.63,
臺灣高薪100指數,"11,984.68",-,72.47,-0.60,
未含金融指數,"20,299.02",-,128.50,-0.63,
未含電子指數,"19,885.39",-,83.84,-0.42,
未含金融電子指數,"15,256.98",-,62.49,-0.41,
小型股300指數,"11,583.95",-,131.90,-1.13,
水泥窯製類指數,614.05,-,0.40,-0.07,
塑膠化工類指數,674.60,+,0.61,0.09,
機電類指數,"7,083.28",-,52.44,-0.73,
水泥類指數,160.55,+,0.15,0.09,
食品類指數,"2,342.63",+,20.28,0.87,
塑膠類指數,139.64,+,0.64,0.46,
紡織纖維類指數,643.70,-,1.04,-0.16,
電機機械類指數,403.15,-,10.39,-2.51,
電器電纜類指數,103.03,-,1.11,-1.07,
化學生技醫療類指數,138.44,-,0.15,-0.11,
化學類指數,170.59,-,1.44,-0.84,
生技醫療類指數,75.81,+,0.31,0.41,
玻璃陶瓷類指數,50.78,-,0.56,-1.09,
造紙類指數,317.92,-,0.89,-0.28,
鋼鐵類指數,132.98,-,1.14,-0.85,
橡膠類指數,272.38,-,1.01,-0.37,
汽車類指數,389.75,-,2.65,-0.68,
電子工業類指數,"1,270.95",-,8.83,-0.69,
半導體類指數,646.96,-,2.13,-0.33,
電腦及週邊設備類指數,271.89,-,5.55,-2.00,
光電類指數,40.89,-,0.63,-1.52,
通信網路類指數,159.54,-,0.20,-0.13,
電子零組件類指數,232.22,-,3.26,-1.38,
電子通路類指數,263.01,-,2.92,-1.10,
資訊服務類指數,206.83,+,4.99,2.47,
其他電子類指數,187.39,-,2.92,-1.53,
建材營造類指數,545.90,-,4.92,-0.89,
航運類指數,189.54,-,0.68,-0.36,
觀光餐旅類指數,122.60,-,0.30,-0.24,
金融保險類指數,"2,085.53",-,9.26,-0.44,
貿易百貨類指數,310.37,+,2.44,0.79,
油電燃氣類指數,69.83,+,0.43,0.62,
綠能環保類指數,120.22,-,2.04,-1.67,
數位雲端類指數,65.70,-,1.19,-1.78,
運動休閒類指數,97.82,-,0.79,-0.80,
居家生活類指數,139.26,+,1.01,0.73,
其他類指數,365.92,-,0.19,-0.05,
臺指日報酬兩倍指數,"63,815.94",-,787.60,-1.22,
臺指反向一倍指數,"2,795.84",+,16.94,0.61,
電子類兩倍槓桿指數,"81,457.89",-,"1,139.79",-1.38,
電子類反向指數,"2,073.46",+,14.21,0.69,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,247.11",+,35.35,0.84,
臺灣中小型公司治理指數,"10,424.93",-,85.28,-0.81,
臺灣IPO指數,"5,653.41",-,84.56,-1.47,
智慧中立指數,"3,761.46",+,17.56,0.47,
臺灣5G指數,"11,411.09",-,132.54,-1.15,
臺灣企業社會責任中小型指數,"11,947.38",-,60.24,-0.50,
特選臺灣電動車代表指數,"10,275.06",-,122.73,-1.18,
臺灣5G+通訊指數,"10,311.12",-,124.82,-1.20,
臺灣全市場指數,"8,043.20",-,59.25,-0.73,
臺灣全市場半導體指數,"7,877.03",-,96.17,-1.21,
臺灣智慧移動與電動車指數,"5,849.00",-,95.09,-1.60,
特選小資高價30指數,"8,222.59",-,123.51,-1.48,
特選臺灣綠能及電動車指數,"6,228.80",-,65.59,-1.04,
特選臺灣智能車供應鏈聯盟指數,"7,411.97",-,81.53,-1.09,
臺灣全市場半導體精選30指數,"6,172.46",-,78.48,-1.26,
特選臺灣高股息30指數,"5,241.34",-,9.04,-0.17,
臺灣友善環境指數,"7,084.76",-,42.29,-0.59,
台灣永續價值指數,"6,456.01",-,25.58,-0.39,
特選臺灣IC設計指數,"4,277.84",-,71.80,-1.65,
特選臺灣環境永續高股息指數,"6,869.67",-,44.20,-0.64,
臺灣友善環境50指數,"5,961.83",-,50.85,-0.85,
特選臺灣IC設計產業代表指數,"5,774.99",-,112.66,-1.91,
特選臺灣綠能指數,"5,583.01",-,73.78,-1.30,
特選臺灣智慧50指數,"5,407.51",-,36.38,-0.67,
臺灣晶圓製造指數,"6,290.52",-,58.71,-0.92,
臺灣精選高息指數,"5,327.29",-,35.00,-0.65,
臺灣多因子優選高股息30指數,"8,907.71",-,30.52,-0.34,
特選臺灣優利高填息30指數,"7,431.81",-,52.20,-0.70,
特選臺灣科技優息指數,"8,836.43",-,70.24,-0.79,
臺灣半導體收益指數,"6,863.31",-,66.42,-0.96,
臺灣優選成長高股息指數,"7,838.99",-,72.89,-0.92,
特選臺灣ESG低碳高息40指數,"8,343.02",-,71.92,-0.85,
臺灣優選多因子30指數,"8,881.94",-,81.52,-0.91,
