指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"17,490.86",-,337.83,-1.89,
發行量加權股價指數,"15,367.58",-,273.68,-1.75,
臺灣公司治理100指數,"8,934.37",-,109.57,-1.21,
臺灣50指數,"11,910.61",-,127.12,-1.06,
臺灣50權重上限30%指數,"11,387.59",-,136.76,-1.19,
臺灣中型100指數,"12,852.09",-,365.90,-2.77,
臺灣資訊科技指數,"20,036.95",-,222.21,-1.10,
臺灣發達指數,"10,344.31",-,218.77,-2.07,
臺灣高股息指數,"6,664.42",-,214.25,-3.11,
臺灣就業99指數,"9,289.55",-,188.55,-1.99,
臺灣高薪100指數,"8,690.02",-,175.17,-1.98,
未含金融指數,"13,205.14",-,240.02,-1.79,
未含電子指數,"18,231.79",-,420.42,-2.25,
未含金融電子指數,"15,255.18",-,403.81,-2.58,
小型股300指數,"8,243.96",-,265.80,-3.12,
水泥窯製類指數,613.76,-,13.17,-2.10,
塑膠化工類指數,902.53,-,12.51,-1.37,
機電類指數,"3,956.80",-,57.97,-1.44,
水泥類指數,160.33,-,3.20,-1.96,
食品類指數,"1,767.28",-,18.75,-1.05,
塑膠類指數,277.70,-,2.09,-0.75,
紡織纖維類指數,556.34,-,5.99,-1.07,
電機機械類指數,227.96,-,5.02,-2.15,
電器電纜類指數,98.13,-,3.83,-3.76,
化學生技醫療類指數,113.87,-,3.50,-2.98,
化學類指數,137.80,-,5.05,-3.54,
生技醫療類指數,63.73,-,1.46,-2.24,
玻璃陶瓷類指數,51.30,-,1.58,-2.99,
造紙類指數,318.74,-,6.47,-1.99,
鋼鐵類指數,146.42,-,6.28,-4.11,
橡膠類指數,242.41,-,4.53,-1.83,
汽車類指數,312.38,-,5.25,-1.65,
電子工業類指數,707.17,-,10.10,-1.41,
半導體類指數,343.73,-,3.25,-0.94,
電腦及週邊設備類指數,124.32,-,2.39,-1.89,
光電類指數,31.62,-,1.34,-4.07,
通信網路類指數,135.82,-,0.38,-0.28,
電子零組件類指數,149.79,-,5.89,-3.78,
電子通路類指數,177.88,-,8.52,-4.57,
資訊服務類指數,124.65,-,1.39,-1.10,
其他電子類指數,98.82,-,1.10,-1.10,
建材營造類指數,349.07,-,8.14,-2.28,
航運類指數,219.32,-,16.67,-7.06,
觀光類指數,94.01,-,3.37,-3.46,
金融保險類指數,"1,596.15",-,24.17,-1.49,
貿易百貨類指數,273.89,-,2.45,-0.89,
油電燃氣類指數,123.01,-,1.87,-1.50,
其他類指數,362.36,-,5.35,-1.45,
臺指日報酬兩倍指數,"30,245.75",-,"1,096.82",-3.50,
臺指反向一倍指數,"4,559.95",+,78.41,1.75,
電子類兩倍槓桿指數,"28,495.37",-,825.75,-2.82,
電子類反向指數,"4,208.11",+,58.43,1.41,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,018.69",-,104.27,-2.53,
臺灣中小型公司治理指數,"6,609.83",-,119.36,-1.77,
臺灣IPO指數,"5,791.04",-,244.14,-4.05,
智慧中立指數,"3,894.83",-,66.10,-1.67,
臺灣5G指數,"7,786.92",-,90.79,-1.15,
臺灣企業社會責任中小型指數,"7,979.88",-,173.80,-2.13,
特選臺灣電動車代表指數,"5,358.43",-,139.89,-2.54,
臺灣5G+通訊指數,"5,798.41",-,60.21,-1.03,
臺灣全市場指數,"5,196.90",-,95.69,-1.81,
臺灣全市場半導體指數,"5,097.67",-,82.73,-1.60,
臺灣電動車與自駕科技永續概念指數,"4,266.70",-,62.65,-1.45,
臺灣智慧移動與電動車指數,"3,937.63",-,66.56,-1.66,
