指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,890.23",+,246.23,1.25,
發行量加權股價指數,"17,341.25",+,203.83,1.19,
臺灣公司治理100指數,"9,731.51",+,103.05,1.07,
臺灣50指數,"12,941.09",+,132.58,1.04,
臺灣50權重上限30%指數,"12,146.69",+,117.16,0.97,
臺灣中型100指數,"17,422.27",+,288.96,1.69,
臺灣資訊科技指數,"24,254.64",+,302.70,1.26,
臺灣發達指數,"9,879.41",+,106.18,1.09,
臺灣高股息指數,"8,335.82",+,54.25,0.66,
臺灣就業99指數,"11,271.89",+,124.36,1.12,
臺灣高薪100指數,"9,446.03",+,89.63,0.96,
未含金融指數,"15,011.93",+,185.49,1.25,
未含電子指數,"18,413.20",+,189.07,1.04,
未含金融電子指數,"15,026.82",+,176.13,1.19,
小型股300指數,"10,092.12",+,130.23,1.31,
水泥窯製類指數,615.19,+,7.90,1.30,
塑膠化工類指數,826.67,+,8.10,0.99,
機電類指數,"4,793.19",+,60.57,1.28,
水泥類指數,160.51,+,1.97,1.24,
食品類指數,"2,034.41",+,5.80,0.29,
塑膠類指數,225.66,+,2.76,1.24,
紡織纖維類指數,636.56,+,5.09,0.81,
電機機械類指數,309.17,+,3.81,1.25,
電器電纜類指數,105.93,+,1.87,1.80,
化學生技醫療類指數,128.21,+,0.71,0.56,
化學類指數,160.41,+,1.95,1.23,
生技醫療類指數,69.46,-,0.15,-0.22,
玻璃陶瓷類指數,51.69,+,0.87,1.71,
造紙類指數,340.38,+,3.95,1.17,
鋼鐵類指數,139.39,+,0.74,0.53,
橡膠類指數,273.90,+,2.29,0.84,
汽車類指數,417.33,+,8.93,2.19,
電子工業類指數,855.03,+,10.78,1.28,
半導體類指數,399.64,+,5.37,1.36,
電腦及週邊設備類指數,216.13,+,1.99,0.93,
光電類指數,35.26,+,0.45,1.29,
通信網路類指數,149.46,+,0.76,0.51,
電子零組件類指數,201.63,+,3.53,1.78,
電子通路類指數,228.99,+,2.02,0.89,
資訊服務類指數,174.57,+,2.05,1.19,
其他電子類指數,101.90,+,1.18,1.17,
建材營造類指數,418.43,+,4.17,1.01,
航運類指數,139.41,+,2.17,1.58,
觀光餐旅類指數,130.35,+,1.32,1.02,
金融保險類指數,"1,704.89",+,12.15,0.72,
貿易百貨類指數,283.38,+,1.62,0.57,
油電燃氣類指數,112.71,+,2.21,2.00,
綠能環保類指數,91.88,+,0.17,0.19,
數位雲端類指數,82.51,+,1.64,2.03,
運動休閒類指數,92.98,+,2.34,2.58,
居家生活類指數,100.47,+,0.61,0.61,
其他類指數,372.37,+,2.38,0.64,
臺指日報酬兩倍指數,"37,113.29",+,862.33,2.38,
臺指反向一倍指數,"3,884.14",-,46.75,-1.19,
電子類兩倍槓桿指數,"39,168.91",+,975.37,2.55,
電子類反向指數,"3,268.79",-,42.28,-1.28,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,209.15",+,0.18,--,
臺灣中小型公司治理指數,"9,621.58",+,189.48,2.01,
臺灣IPO指數,"5,170.11",+,76.63,1.50,
智慧中立指數,"3,334.86",-,10.76,-0.32,
臺灣5G指數,"8,809.93",+,91.65,1.05,
臺灣企業社會責任中小型指數,"10,904.10",+,127.11,1.18,
特選臺灣電動車代表指數,"8,067.27",+,74.03,0.93,
臺灣5G+通訊指數,"6,907.61",+,64.10,0.94,
臺灣全市場指數,"5,927.04",+,73.24,1.25,
臺灣全市場半導體指數,"6,059.79",+,107.03,1.80,
臺灣智慧移動與電動車指數,"4,582.73",+,37.55,0.83,
特選小資高價30指數,"5,662.31",+,105.39,1.90,
特選臺灣綠能及電動車指數,"5,159.57",+,61.21,1.20,
特選臺灣智能車供應鏈聯盟指數,"5,104.56",+,64.72,1.28,
臺灣全市場半導體精選30指數,"4,822.57",+,93.47,1.98,
特選臺灣高股息30指數,"4,625.03",+,47.63,1.04,
臺灣友善環境指數,"5,222.20",+,54.67,1.06,
台灣永續價值指數,"4,819.90",+,39.43,0.82,
特選臺灣IC設計指數,"4,233.83",+,116.30,2.82,
特選臺灣環境永續高股息指數,"5,730.49",+,51.58,0.91,
臺灣友善環境50指數,"4,291.11",+,45.08,1.06,
特選臺灣IC設計產業代表指數,"5,444.14",+,146.83,2.77,
特選臺灣綠能指數,"5,021.46",+,75.99,1.54,
特選臺灣智慧50指數,"4,112.14",+,44.40,1.09,
特選臺灣標竿PCB指數,"5,033.24",+,81.08,1.64,
臺灣晶圓製造指數,"5,063.29",+,78.82,1.58,
臺灣精選高息指數,"4,514.10",+,34.37,0.77,
臺灣多因子優選高股息30指數,"6,783.65",+,45.64,0.68,
特選臺灣優利高填息30指數,"6,029.58",+,67.02,1.12,
特選臺灣科技優息指數,"8,020.20",+,102.24,1.29,
臺灣工業4.0指數,"6,331.15",+,101.94,1.64,
臺灣半導體收益指數,"5,775.17",+,81.30,1.43,
臺灣優選成長高股息指數,"6,602.87",+,62.19,0.95,
特選臺灣ESG低碳高息40指數,"7,348.65",+,91.89,1.27,
臺灣優選多因子30指數,"6,306.64",+,40.54,0.65,
臺灣創新科技50指數,"5,608.95",+,83.94,1.52,
臺灣全市場新經濟產業指數,"4,641.82",+,79.98,1.75,
臺灣ESG永續高股息等權重指數,"5,744.46",+,59.89,1.05,
臺灣永續高息中小型指數,"5,593.00",+,112.16,2.05,
特選臺灣高息優質成長指數,"5,161.36",+,48.97,0.96,
特選臺灣高息動能指數,"5,377.93",+,42.70,0.80,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"31,756.67",+,449.43,1.44,
金融類日報酬反向一倍指數,"4,427.99",-,32.01,-0.72,
漲升股利150指數,"8,664.55",+,89.41,1.04,
藍籌30指數,"8,325.47",+,97.85,1.19,
工業菁英30指數,"9,080.07",+,107.63,1.20,
