指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,071.99",+,140.89,0.74,
發行量加權股價指數,"16,672.03",+,151.46,0.92,
臺灣公司治理100指數,"9,372.91",+,133.37,1.44,
臺灣50指數,"12,428.18",+,199.09,1.63,
臺灣50權重上限30%指數,"11,719.07",+,166.20,1.44,
臺灣中型100指數,"16,857.05",-,11.15,-0.07,
臺灣資訊科技指數,"23,175.19",+,312.64,1.37,
臺灣發達指數,"9,660.84",+,51.72,0.54,
臺灣高股息指數,"8,210.72",-,12.86,-0.16,
臺灣就業99指數,"10,863.98",+,111.74,1.04,
臺灣高薪100指數,"9,106.84",+,30.42,0.34,
未含金融指數,"14,419.79",+,110.98,0.78,
未含電子指數,"17,744.87",+,155.95,0.89,
未含金融電子指數,"14,451.72",+,53.62,0.37,
小型股300指數,"9,635.57",-,49.74,-0.51,
水泥窯製類指數,591.11,+,3.44,0.59,
塑膠化工類指數,803.09,+,6.21,0.78,
機電類指數,"4,604.01",+,41.00,0.90,
水泥類指數,153.61,+,1.24,0.81,
食品類指數,"1,962.12",+,16.49,0.85,
塑膠類指數,218.60,+,2.79,1.29,
紡織纖維類指數,594.02,+,8.12,1.39,
電機機械類指數,301.98,-,0.14,-0.05,
電器電纜類指數,101.80,-,0.24,-0.24,
化學生技醫療類指數,125.88,-,0.97,-0.76,
化學類指數,160.38,+,1.23,0.77,
生技醫療類指數,66.76,-,1.76,-2.57,
玻璃陶瓷類指數,51.02,-,0.42,-0.82,
造紙類指數,331.86,-,8.23,-2.42,
鋼鐵類指數,131.42,-,0.33,-0.25,
橡膠類指數,262.48,+,6.15,2.40,
汽車類指數,400.95,+,5.88,1.49,
電子工業類指數,820.90,+,7.60,0.93,
半導體類指數,372.71,+,8.10,2.22,
電腦及週邊設備類指數,228.35,-,7.65,-3.24,
光電類指數,33.35,-,0.06,-0.18,
通信網路類指數,144.54,+,1.29,0.90,
電子零組件類指數,198.41,-,0.42,-0.21,
電子通路類指數,216.37,+,3.15,1.48,
資訊服務類指數,173.55,-,0.39,-0.22,
其他電子類指數,104.03,-,0.13,-0.12,
建材營造類指數,386.85,+,1.31,0.34,
航運類指數,133.44,-,4.33,-3.14,
觀光餐旅類指數,123.20,-,2.52,-2.00,
金融保險類指數,"1,650.27",+,32.41,2.00,
貿易百貨類指數,272.28,-,0.51,-0.19,
油電燃氣類指數,108.78,+,3.71,3.53,
綠能環保類指數,89.04,-,0.64,-0.71,
數位雲端類指數,86.02,+,3.04,3.66,
運動休閒類指數,91.56,-,0.19,-0.21,
居家生活類指數,92.09,-,1.37,-1.47,
其他類指數,360.64,+,5.20,1.46,
臺指日報酬兩倍指數,"34,378.70",+,619.01,1.83,
臺指反向一倍指數,"4,048.90",-,37.46,-0.92,
電子類兩倍槓桿指數,"36,227.55",+,664.65,1.87,
電子類反向指數,"3,416.34",-,32.23,-0.93,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,971.39",-,70.43,-1.74,
臺灣中小型公司治理指數,"9,279.98",+,127.59,1.39,
臺灣IPO指數,"4,662.43",-,41.14,-0.87,
智慧中立指數,"3,272.47",+,2.36,0.07,
臺灣5G指數,"8,294.09",+,128.85,1.58,
臺灣企業社會責任中小型指數,"10,453.85",+,5.88,0.06,
特選臺灣電動車代表指數,"8,294.13",-,148.84,-1.76,
臺灣5G+通訊指數,"6,745.85",+,41.49,0.62,
臺灣全市場指數,"5,676.45",+,47.73,0.85,
臺灣全市場半導體指數,"5,514.00",+,106.12,1.96,
臺灣智慧移動與電動車指數,"4,392.96",+,10.36,0.24,
特選小資高價30指數,"5,403.84",+,97.06,1.83,
特選臺灣綠能及電動車指數,"5,082.71",+,13.99,0.28,
特選臺灣智能車供應鏈聯盟指數,"4,943.60",+,56.59,1.16,
臺灣全市場半導體精選30指數,"4,388.73",+,104.46,2.44,
特選臺灣高股息30指數,"4,441.28",+,26.88,0.61,
臺灣友善環境指數,"5,030.32",+,37.49,0.75,
台灣永續價值指數,"4,656.48",+,66.18,1.44,
特選臺灣IC設計指數,"3,835.37",+,82.03,2.19,
特選臺灣環境永續高股息指數,"5,296.97",-,21.70,-0.41,
臺灣友善環境50指數,"4,101.96",+,68.42,1.70,
特選臺灣IC設計產業代表指數,"4,867.21",+,120.72,2.54,
特選臺灣綠能指數,"4,946.66",+,4.36,0.09,
特選臺灣智慧50指數,"3,933.01",+,55.73,1.44,
特選臺灣標竿PCB指數,"5,041.24",-,20.52,-0.41,
臺灣晶圓製造指數,"4,680.18",+,103.69,2.27,
臺灣精選高息指數,"4,316.15",-,40.63,-0.93,
臺灣多因子優選高股息30指數,"6,579.79",+,17.30,0.26,
特選臺灣優利高填息30指數,"5,780.79",-,46.94,-0.81,
臺灣多因子優選成長30指數,"6,487.51",+,60.32,0.94,
特選臺灣科技優息指數,"7,581.71",+,20.43,0.27,
臺灣工業4.0指數,"6,398.30",-,60.19,-0.93,
臺灣半導體收益指數,"5,356.14",+,83.59,1.59,
臺灣優選成長高股息指數,"6,125.96",+,62.06,1.02,
特選臺灣ESG低碳高息40指數,"6,763.24",+,100.76,1.51,
臺灣優選多因子30指數,"6,346.45",-,55.30,-0.86,
臺灣創新科技50指數,"5,294.61",+,76.56,1.47,
臺灣全市場新經濟產業指數,"4,514.56",-,5.08,-0.11,
臺灣ESG永續高股息等權重指數,"5,482.72",-,8.79,-0.16,
臺灣永續高息中小型指數,"5,184.62",+,56.82,1.11,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"29,795.37",+,"1,147.77",4.01,
金融類日報酬反向一倍指數,"4,580.89",-,93.64,-2.00,
漲升股利150指數,"8,292.55",+,63.05,0.77,
藍籌30指數,"7,844.41",+,142.35,1.85,
工業菁英30指數,"8,431.67",+,117.62,1.41,
電子菁英30指數,"9,506.50",+,141.51,1.51,
低波動股利精選30指數,"7,289.89",-,3.12,-0.04,
中小型A級動能50指數,"22,312.84",-,361.80,-1.60,
特選高息低波指數,"8,354.99",+,69.00,0.83,
臺灣永續指數,"8,482.01",+,105.40,1.26,
價值投資指數,"6,364.14",+,1.81,0.03,
存股雙十等權重指數,"7,281.18",+,50.30,0.70,
特選大蘋果指數,"9,121.62",-,71.39,-0.78,
中小型300指數,"10,127.42",-,13.04,-0.13,
臺灣500指數,"8,594.09",+,79.40,0.93,
臺灣勞工權益指數,"7,677.24",+,51.76,0.68,
微波高息精選20指數,"7,151.75",+,9.64,0.13,
特選世代行動通訊指數,"8,084.72",+,0.10,--,
智慧投資多因子30指數,"5,208.82",+,52.82,1.02,
臺股期貨指數,"9,092.73",+,101.17,1.13,
特選價值成長指數,"7,513.75",-,103.76,-1.36,
臺灣上櫃永續指數,"6,473.95",+,35.03,0.54,
特選台股領航指數,"7,942.72",+,27.92,0.35,
特選Smart多因子指數,"6,343.41",+,44.92,0.71,
特選ESG高股息指數,"4,943.70",-,25.99,-0.52,
特選上櫃ESG成長指數,"4,592.36",+,77.73,1.72,
特選上櫃ESG電子菁英指數,"4,637.82",+,78.50,1.72,
臺灣優息存股指數,"4,452.50",+,21.42,0.48,
特選上櫃ESG永續高股息指數,"6,526.79",-,59.30,-0.90,
特選臺灣金融高股息存股指數,"5,335.25",+,114.39,2.19,
特選臺灣產業龍頭存股等權重指數,"6,353.19",+,32.86,0.52,
上櫃ESG 30指數,"5,727.93",-,8.06,-0.14,
臺灣ESG低碳50指數,"5,596.72",+,113.53,2.07,
臺灣創新板指數,"4,510.29",-,28.45,-0.63,
特選上櫃ESG龍頭指數,"5,362.08",+,46.75,0.88,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"27,608.16",+,203.95,0.74,
發行量加權股價報酬指數,"35,872.53",+,325.89,0.92,
臺灣公司治理100報酬指數,"13,348.55",+,189.94,1.44,
臺灣50報酬指數,"26,914.47",+,431.13,1.63,
臺灣50權重上限30%報酬指數,"25,781.84",+,365.63,1.44,
臺灣中型100報酬指數,"33,993.10",-,22.48,-0.07,
臺灣資訊科技股報酬指數,"47,013.69",+,634.23,1.37,
臺灣發達報酬指數,"19,516.54",+,104.49,0.54,
臺灣高股息報酬指數,"23,826.14",-,37.33,-0.16,
臺灣就業99報酬指數,"17,558.74",+,180.61,1.04,
臺灣高薪100報酬指數,"14,146.44",+,47.26,0.34,
未含金融電子報酬指數,"32,179.91",+,119.38,0.37,
小型股300報酬指數,"13,235.59",-,68.33,-0.51,
水泥類報酬指數,314.11,+,2.53,0.81,
食品類報酬指數,"3,176.50",+,26.70,0.85,
塑膠類報酬指數,415.33,+,5.30,1.29,
紡織纖維類報酬指數,"1,010.38",+,13.80,1.38,
電機機械類報酬指數,465.68,-,0.22,-0.05,
電器電纜類報酬指數,162.88,-,0.37,-0.23,
化學生技醫療類報酬指數,203.22,-,1.57,-0.77,
化學類報酬指數,280.06,+,2.15,0.77,
生技醫療類報酬指數,96.36,-,2.54,-2.57,
玻璃陶瓷類報酬指數,64.74,-,0.53,-0.81,
造紙類報酬指數,528.26,-,13.09,-2.42,
鋼鐵類報酬指數,230.61,-,0.58,-0.25,
橡膠類報酬指數,434.10,+,10.17,2.40,
汽車類報酬指數,654.83,+,9.59,1.49,
電子工業類報酬指數,"1,595.32",+,14.76,0.93,
半導體類報酬指數,677.25,+,14.71,2.22,
電腦及週邊設備類報酬指數,524.41,-,17.57,-3.24,
光電類報酬指數,50.66,-,0.09,-0.18,
通信網路類報酬指數,314.32,+,2.80,0.90,
電子零組件類報酬指數,382.62,-,0.83,-0.22,
電子通路類報酬指數,556.54,+,8.10,1.48,
資訊服務類報酬指數,421.50,-,0.92,-0.22,
其他電子類報酬指數,175.92,-,0.22,-0.12,
建材營造類報酬指數,812.24,+,2.75,0.34,
航運類報酬指數,256.08,-,8.31,-3.14,
觀光餐旅類報酬指數,174.10,-,3.56,-2.00,
金融保險類報酬指數,"2,935.33",+,57.65,2.00,
貿易百貨類報酬指數,438.18,-,0.82,-0.19,
油電燃氣類報酬指數,174.67,+,5.97,3.54,
綠能環保類報酬指數,90.82,-,0.66,-0.72,
數位雲端類報酬指數,86.36,+,3.05,3.66,
運動休閒類報酬指數,94.96,-,0.21,-0.22,
居家生活類報酬指數,94.93,-,1.41,-1.46,
其他類報酬指數,632.61,+,9.11,1.46,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,460.05",-,79.11,-1.74,
臺灣中小型公司治理報酬指數,"12,691.36",+,174.49,1.39,
臺灣IPO報酬指數,"5,610.92",-,49.50,-0.87,
智慧中立報酬指數,"4,075.93",+,2.94,0.07,
加權指數掩護性臺指買權價外5%報酬指數,"7,218.24",+,65.80,0.92,
臺灣5G報酬指數,"9,738.04",+,151.28,1.58,
臺灣企業社會責任中小型報酬指數,"12,719.87",+,7.16,0.06,
特選臺灣電動車代表報酬指數,"9,647.88",-,173.13,-1.76,
臺灣5G+通訊報酬指數,"7,659.33",+,47.10,0.62,
臺灣全市場報酬指數,"6,324.68",+,53.18,0.85,
臺灣全市場半導體報酬指數,"6,232.65",+,119.95,1.96,
臺灣智慧移動與電動車報酬指數,"4,980.66",+,11.74,0.24,
特選小資高價30報酬指數,"5,975.22",+,107.33,1.83,
特選臺灣綠能及電動車報酬指數,"5,731.43",+,15.77,0.28,
特選臺灣智能車供應鏈聯盟報酬指數,"5,533.77",+,63.35,1.16,
臺灣全市場半導體精選30報酬指數,"4,872.46",+,115.97,2.44,
特選臺灣高股息30報酬指數,"5,639.22",+,34.13,0.61,
臺灣友善環境報酬指數,"5,563.64",+,41.47,0.75,
台灣永續價值報酬指數,"5,018.72",+,71.33,1.44,
特選臺灣IC設計報酬指數,"4,364.44",+,93.35,2.19,
特選臺灣環境永續高股息報酬指數,"6,812.91",-,27.91,-0.41,
臺灣友善環境50報酬指數,"4,543.52",+,75.79,1.70,
特選臺灣IC設計產業代表報酬指數,"5,549.80",+,137.64,2.54,
特選臺灣綠能報酬指數,"5,354.46",+,4.73,0.09,
特選臺灣智慧50報酬指數,"4,416.11",+,62.57,1.44,
特選臺灣標竿PCB報酬指數,"5,532.98",-,22.53,-0.41,
臺灣晶圓製造報酬指數,"5,146.01",+,114.02,2.27,
臺灣精選高息報酬指數,"5,602.32",-,52.74,-0.93,
臺灣多因子優選高股息30報酬指數,"7,538.86",+,19.83,0.26,
特選臺灣優利高填息30報酬指數,"6,833.85",-,55.50,-0.81,
臺灣多因子優選成長30報酬指數,"6,683.54",+,62.14,0.94,
特選臺灣科技優息報酬指數,"8,091.29",+,21.80,0.27,
臺灣工業4.0報酬指數,"6,600.64",-,62.10,-0.93,
臺灣半導體收益報酬指數,"5,673.89",+,88.55,1.59,
臺灣優選成長高股息報酬指數,"6,442.43",+,65.27,1.02,
特選臺灣ESG低碳高息40報酬指數,"7,117.56",+,106.03,1.51,
臺灣優選多因子30報酬指數,"6,529.08",-,56.89,-0.86,
臺灣創新科技50報酬指數,"5,506.46",+,79.62,1.47,
臺灣全市場新經濟產業報酬指數,"4,660.04",-,5.24,-0.11,
臺灣ESG永續高股息等權重報酬指數,"5,738.11",-,9.19,-0.16,
臺灣永續高息中小型報酬指數,"5,261.04",+,57.65,1.11,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"11,878.87",+,90.33,0.77,
藍籌30報酬指數,"10,374.49",+,188.27,1.85,
工業菁英30報酬指數,"11,277.56",+,157.33,1.41,
電子菁英30報酬指數,"12,407.61",+,184.69,1.51,
低波動股利精選30報酬指數,"9,818.82",-,4.20,-0.04,
中小型A級動能50報酬指數,"27,107.28",-,439.54,-1.60,
特選高息低波報酬指數,"12,193.89",+,100.72,0.83,
臺灣永續報酬指數,"11,233.80",+,139.59,1.26,
價值投資報酬指數,"8,914.39",+,2.53,0.03,
存股雙十等權重報酬指數,"9,882.52",+,68.26,0.70,
特選大蘋果報酬指數,"11,393.12",-,89.17,-0.78,
中小型300報酬指數,"12,262.91",-,15.79,-0.13,
臺灣500報酬指數,"10,405.83",+,96.14,0.93,
臺灣勞工權益報酬指數,"9,841.66",+,66.35,0.68,
微波高息精選20報酬指數,"8,787.21",+,11.85,0.14,
特選世代行動通訊報酬指數,"9,469.77",+,0.12,--,
智慧投資多因子30報酬指數,"6,472.76",+,65.63,1.02,
特選大蘋果報酬正向兩倍指數,"25,681.46",-,405.17,-1.55,
特選大蘋果報酬反向一倍指數,"4,811.84",+,37.08,0.78,
特選價值成長報酬指數,"9,713.18",-,134.14,-1.36,
臺灣上櫃永續報酬指數,"7,530.79",+,40.75,0.54,
特選台股領航報酬指數,"9,546.59",+,33.56,0.35,
特選Smart多因子報酬指數,"7,281.00",+,51.55,0.71,
特選ESG高股息報酬指數,"6,146.55",-,32.32,-0.52,
特選上櫃ESG成長報酬指數,"5,020.42",+,84.98,1.72,
特選上櫃ESG電子菁英報酬指數,"5,131.97",+,86.86,1.72,
臺灣優息存股報酬指數,"5,078.77",+,24.43,0.48,
特選上櫃ESG永續高股息報酬指數,"7,105.92",-,64.57,-0.90,
特選臺灣金融高股息存股報酬指數,"5,664.76",+,121.46,2.19,
特選臺灣產業龍頭存股等權重報酬指數,"6,690.84",+,34.60,0.52,
上櫃ESG 30報酬指數,"5,959.39",-,8.39,-0.14,
臺灣ESG低碳50報酬指數,"5,829.05",+,118.24,2.07,
臺灣創新板報酬指數,"4,510.29",-,28.45,-0.63,
特選上櫃ESG龍頭報酬指數,"5,362.08",+,46.75,0.88,
112年10月11日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"356,500,534,798","3,727,955,720","2,138,515",,
2.台灣存託憑證,"46,037,660","12,856,075","2,814",,
3.受益憑證,0,0,0,,
4.ETF,"16,714,836,881","949,335,089","275,866",,
5.受益證券,"59,442,218","2,670,313",78,,
6.變更交易股票,"24,272,323","4,208,662","1,298",,
7.認購(售)權證,"2,280,932,860","2,043,835,000","71,913",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"15,309,990","2,132,000",381,,
14.創新板股票,"47,103,989","907,282",580,,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"356,571,911,110","3,733,071,664","2,140,393",,
總計(1~15),"375,688,470,719","6,743,900,141","2,491,445",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"4,728(15)",357(6),,,
下跌(跌停),"5,333(85)",554(5),,,
持平,449,63,,,
未成交,"16,281",1,,,
無比價,"3,410",8,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
112年10月11日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
