指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"19,724.84",-,126.71,-0.64,
發行量加權股價指數,"17,227.91",-,106.38,-0.61,
臺灣公司治理100指數,"9,754.39",-,67.88,-0.69,
臺灣50指數,"12,887.58",-,87.14,-0.67,
臺灣50權重上限30%指數,"12,034.33",-,37.40,-0.31,
臺灣中型100指數,"17,572.63",-,7.07,-0.04,
臺灣資訊科技指數,"24,059.06",-,168.26,-0.69,
臺灣發達指數,"10,132.60",-,54.26,-0.53,
臺灣高股息指數,"8,221.71",+,74.24,0.91,
臺灣就業99指數,"11,211.43",-,18.75,-0.17,
臺灣高薪100指數,"9,331.03",-,4.61,-0.05,
未含金融指數,"14,934.25",-,109.98,-0.73,
未含電子指數,"18,418.86",-,94.64,-0.51,
未含金融電子指數,"15,152.18",-,134.29,-0.88,
小型股300指數,"9,757.01",-,96.13,-0.98,
水泥窯製類指數,644.26,+,0.71,0.11,
塑膠化工類指數,822.22,-,5.24,-0.63,
機電類指數,"4,750.43",-,33.49,-0.70,
水泥類指數,170.26,+,0.68,0.40,
食品類指數,"2,096.18",+,3.20,0.15,
塑膠類指數,228.05,-,1.09,-0.48,
紡織纖維類指數,593.45,-,4.16,-0.70,
電機機械類指數,321.14,-,4.48,-1.38,
電器電纜類指數,108.25,-,1.84,-1.67,
化學生技醫療類指數,128.09,-,1.18,-0.91,
化學類指數,151.11,-,0.08,-0.05,
生技醫療類指數,74.06,-,1.37,-1.82,
玻璃陶瓷類指數,49.69,-,0.97,-1.91,
造紙類指數,368.57,-,12.93,-3.39,
鋼鐵類指數,143.05,-,1.38,-0.96,
橡膠類指數,246.29,-,1.89,-0.76,
汽車類指數,421.86,-,9.83,-2.28,
電子工業類指數,846.08,-,5.73,-0.67,
半導體類指數,386.06,-,5.15,-1.32,
電腦及週邊設備類指數,241.78,+,1.77,0.74,
光電類指數,37.72,-,0.58,-1.51,
通信網路類指數,138.12,-,1.35,-0.97,
電子零組件類指數,197.67,+,1.54,0.79,
電子通路類指數,188.99,+,0.62,0.33,
資訊服務類指數,175.94,-,0.98,-0.55,
其他電子類指數,109.00,+,0.95,0.88,
建材營造類指數,375.11,-,3.52,-0.93,
航運類指數,143.42,-,0.16,-0.11,
觀光餐旅類指數,141.86,-,2.68,-1.85,
金融保險類指數,"1,676.03",+,5.10,0.31,
貿易百貨類指數,290.94,-,2.18,-0.74,
油電燃氣類指數,107.76,-,1.19,-1.09,
綠能環保類指數,94.82,-,1.49,-1.55,
數位雲端類指數,92.86,-,3.19,-3.32,
運動休閒類指數,98.98,-,0.03,-0.03,
居家生活類指數,98.73,-,0.18,-0.18,
其他類指數,383.89,-,5.05,-1.30,
臺指日報酬兩倍指數,"36,775.42",-,456.99,-1.23,
臺指反向一倍指數,"3,935.57",+,24.01,0.61,
電子類兩倍槓桿指數,"38,683.89",-,527.54,-1.35,
電子類反向指數,"3,334.75",+,22.28,0.67,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,280.09",-,84.76,-1.94,
臺灣中小型公司治理指數,"8,899.74",+,31.18,0.35,
臺灣IPO指數,"4,985.62",-,39.06,-0.78,
智慧中立指數,"3,230.93",-,10.56,-0.33,
臺灣5G指數,"8,205.96",-,23.07,-0.28,
臺灣企業社會責任中小型指數,"10,820.76",+,17.28,0.16,
特選臺灣電動車代表指數,"9,320.75",-,184.85,-1.94,
臺灣5G+通訊指數,"6,864.09",+,8.19,0.12,
臺灣全市場指數,"5,874.29",-,37.90,-0.64,
臺灣全市場半導體指數,"5,455.75",-,31.74,-0.58,
臺灣智慧移動與電動車指數,"4,648.47",-,1.93,-0.04,
特選小資高價30指數,"5,462.51",-,30.73,-0.56,
特選臺灣綠能及電動車指數,"5,519.52",-,52.53,-0.94,
特選臺灣智能車供應鏈聯盟指數,"5,037.09",-,12.30,-0.24,
臺灣全市場半導體精選30指數,"4,351.26",-,12.08,-0.28,
特選臺灣高股息30指數,"4,496.14",-,34.01,-0.75,
臺灣友善環境指數,"5,321.75",-,31.30,-0.58,
台灣永續價值指數,"4,933.10",-,38.17,-0.77,
特選臺灣IC設計指數,"3,502.71",+,32.72,0.94,
特選臺灣環境永續高股息指數,"5,049.93",+,9.84,0.20,
臺灣友善環境50指數,"4,253.47",-,9.03,-0.21,
特選臺灣IC設計產業代表指數,"4,562.11",+,21.25,0.47,
特選臺灣綠能指數,"5,524.82",-,88.95,-1.58,
特選臺灣智慧50指數,"4,140.88",+,1.70,0.04,
特選臺灣標竿PCB指數,"4,534.17",+,135.69,3.08,
臺灣晶圓製造指數,"4,902.05",-,27.42,-0.56,
臺灣精選高息指數,"4,130.07",+,24.33,0.59,
臺灣多因子優選高股息30指數,"5,958.46",+,19.26,0.32,
特選臺灣優利高填息30指數,"5,812.50",+,0.99,0.02,
臺灣多因子優選成長30指數,"6,828.05",-,80.51,-1.17,
特選臺灣科技優息指數,"7,161.92",+,14.87,0.21,
臺灣工業4.0指數,"6,352.84",-,5.05,-0.08,
臺灣半導體收益指數,"5,258.66",+,0.12,--,
臺灣優選成長高股息指數,"6,033.44",+,79.57,1.34,
特選臺灣ESG低碳高息40指數,"6,444.59",+,18.48,0.29,
臺灣優選多因子30指數,"6,433.59",-,55.05,-0.85,
臺灣創新科技50指數,"5,369.57",-,20.22,-0.38,
臺灣全市場新經濟產業指數,"4,869.02",-,29.00,-0.59,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"30,842.06",+,187.13,0.61,
金融類日報酬反向一倍指數,"4,526.45",-,13.86,-0.31,
漲升股利150指數,"8,520.93",-,16.55,-0.19,
藍籌30指數,"7,916.05",-,51.39,-0.65,
工業菁英30指數,"8,421.99",-,37.12,-0.44,
電子菁英30指數,"9,241.36",-,25.63,-0.28,
低波動股利精選30指數,"7,550.82",+,37.20,0.50,
中小型A級動能50指數,"23,751.27",+,47.52,0.20,
特選高息低波指數,"8,260.12",+,5.35,0.06,
臺灣永續指數,"8,781.95",-,27.32,-0.31,
價值投資指數,"6,569.32",+,28.54,0.44,
存股雙十等權重指數,"7,420.12",+,19.65,0.27,
特選大蘋果指數,"9,234.22",+,69.40,0.76,
中小型300指數,"10,472.29",-,39.17,-0.37,
臺灣500指數,"8,866.70",-,47.10,-0.53,
臺灣勞工權益指數,"7,800.23",+,10.02,0.13,
微波高息精選20指數,"7,251.40",+,40.57,0.56,
特選世代行動通訊指數,"7,372.11",-,89.23,-1.20,
智慧投資多因子30指數,"5,258.48",-,35.43,-0.67,
臺股期貨指數,"9,329.40",-,34.10,-0.36,
特選價值成長指數,"7,685.63",-,39.36,-0.51,
臺灣上櫃永續指數,"6,601.53",+,18.32,0.28,
特選台股領航指數,"7,714.44",+,0.41,0.01,
特選Smart多因子指數,"6,400.28",-,35.42,-0.55,
特選ESG高股息指數,"4,996.95",+,21.24,0.43,
特選上櫃ESG成長指數,"4,703.65",+,41.95,0.90,
特選上櫃ESG電子菁英指數,"4,750.21",+,42.36,0.90,
臺灣優息存股指數,"4,597.27",-,3.80,-0.08,
特選上櫃ESG永續高股息指數,"6,569.01",+,0.70,0.01,
特選臺灣金融高股息存股指數,"5,434.17",+,23.86,0.44,
特選臺灣產業龍頭存股等權重指數,"6,169.49",+,12.59,0.20,
上櫃ESG 30指數,"6,010.41",+,19.89,0.33,
臺灣ESG低碳50指數,"5,792.13",-,10.37,-0.18,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"28,295.14",-,172.81,-0.61,
發行量加權股價報酬指數,"36,741.47",-,217.44,-0.59,
臺灣公司治理100報酬指數,"13,782.81",-,95.92,-0.69,
臺灣50報酬指數,"27,692.74",-,187.23,-0.67,
臺灣50權重上限30%報酬指數,"26,249.64",-,81.57,-0.31,
臺灣中型100報酬指數,"35,040.91",-,1.90,-0.01,
臺灣資訊科技股報酬指數,"48,516.16",-,339.31,-0.69,
臺灣發達報酬指數,"20,270.69",-,104.14,-0.51,
臺灣高股息報酬指數,"23,552.57",+,212.68,0.91,
臺灣就業99報酬指數,"17,949.22",-,24.73,-0.14,
臺灣高薪100報酬指數,"14,331.50",-,6.21,-0.04,
未含金融電子報酬指數,"33,353.24",-,273.36,-0.81,
小型股300報酬指數,"13,249.12",-,115.62,-0.87,
水泥類報酬指數,341.08,+,1.36,0.40,
食品類報酬指數,"3,297.79",+,5.51,0.17,
塑膠類報酬指數,432.56,-,1.90,-0.44,
紡織纖維類報酬指數,"1,003.58",-,2.78,-0.28,
電機機械類報酬指數,490.96,-,6.85,-1.38,
電器電纜類報酬指數,172.49,-,2.94,-1.68,
化學生技醫療類報酬指數,204.91,-,1.84,-0.89,
化學類報酬指數,260.45,-,0.13,-0.05,
生技醫療類報酬指數,106.40,-,1.93,-1.78,
玻璃陶瓷類報酬指數,62.96,-,1.22,-1.90,
造紙類報酬指數,585.54,-,20.55,-3.39,
鋼鐵類報酬指數,244.79,-,1.71,-0.69,
橡膠類報酬指數,406.93,-,3.13,-0.76,
汽車類報酬指數,682.74,-,15.91,-2.28,
電子工業類報酬指數,"1,634.00",-,10.95,-0.67,
半導體類報酬指數,697.32,-,9.27,-1.31,
電腦及週邊設備類報酬指數,552.03,+,4.05,0.74,
光電類報酬指數,56.53,-,0.85,-1.48,
通信網路類報酬指數,299.38,-,2.93,-0.97,
電子零組件類報酬指數,378.39,+,3.02,0.80,
電子通路類報酬指數,470.49,+,2.11,0.45,
資訊服務類報酬指數,422.39,-,2.07,-0.49,
其他電子類報酬指數,184.03,+,1.62,0.89,
建材營造類報酬指數,773.80,-,6.97,-0.89,
航運類報酬指數,274.95,-,0.17,-0.06,
觀光餐旅類報酬指數,199.13,-,3.75,-1.85,
金融保險類報酬指數,"2,930.21",+,10.01,0.34,
貿易百貨類報酬指數,456.60,-,1.79,-0.39,
油電燃氣類報酬指數,172.61,-,1.91,-1.09,
綠能環保類報酬指數,95.98,-,1.51,-1.55,
數位雲端類報酬指數,93.23,-,3.20,-3.32,
運動休閒類報酬指數,99.91,-,0.04,-0.04,
居家生活類報酬指數,99.38,-,0.17,-0.17,
其他類報酬指數,661.77,-,8.31,-1.24,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,774.13",-,93.63,-1.92,
臺灣中小型公司治理報酬指數,"11,987.46",+,41.99,0.35,
臺灣IPO報酬指數,"5,989.50",-,46.92,-0.78,
智慧中立報酬指數,"3,980.87",-,12.40,-0.31,
加權指數掩護性臺指買權價外5%報酬指數,"7,356.70",-,43.58,-0.59,
臺灣5G報酬指數,"9,606.02",-,27.01,-0.28,
臺灣企業社會責任中小型報酬指數,"12,961.89",+,30.98,0.24,
特選臺灣電動車代表報酬指數,"10,761.09",-,213.41,-1.94,
臺灣5G+通訊報酬指數,"7,751.70",+,9.25,0.12,
臺灣全市場報酬指數,"6,486.34",-,40.16,-0.62,
臺灣全市場半導體報酬指數,"6,122.65",-,34.69,-0.56,
臺灣智慧移動與電動車報酬指數,"5,254.40",-,2.17,-0.04,
特選小資高價30報酬指數,"5,996.73",-,33.74,-0.56,
特選臺灣綠能及電動車報酬指數,"6,168.60",-,57.33,-0.92,
特選臺灣智能車供應鏈聯盟報酬指數,"5,610.39",-,13.70,-0.24,
臺灣全市場半導體精選30報酬指數,"4,795.14",-,13.31,-0.28,
特選臺灣高股息30報酬指數,"5,554.14",-,42.01,-0.75,
臺灣友善環境報酬指數,"5,842.90",-,34.05,-0.58,
台灣永續價值報酬指數,"5,262.67",-,40.72,-0.77,
特選臺灣IC設計報酬指數,"3,947.15",+,36.87,0.94,
特選臺灣環境永續高股息報酬指數,"6,328.52",+,12.33,0.20,
臺灣友善環境50報酬指數,"4,678.33",-,9.94,-0.21,
特選臺灣IC設計產業代表報酬指數,"5,137.28",+,23.92,0.47,
特選臺灣綠能報酬指數,"5,858.65",-,94.33,-1.58,
特選臺灣智慧50報酬指數,"4,596.55",+,1.89,0.04,
特選臺灣標竿PCB報酬指數,"4,952.88",+,148.22,3.08,
臺灣晶圓製造報酬指數,"5,346.49",-,29.90,-0.56,
臺灣精選高息報酬指數,"5,331.23",+,31.40,0.59,
臺灣多因子優選高股息30報酬指數,"6,754.05",+,21.84,0.32,
特選臺灣優利高填息30報酬指數,"6,792.20",+,1.16,0.02,
臺灣多因子優選成長30報酬指數,"6,951.39",-,79.60,-1.13,
特選臺灣科技優息報酬指數,"7,530.52",+,15.64,0.21,
臺灣工業4.0報酬指數,"6,523.64",-,5.18,-0.08,
臺灣半導體收益報酬指數,"5,515.43",+,0.13,--,
臺灣優選成長高股息報酬指數,"6,281.72",+,82.84,1.34,
特選臺灣ESG低碳高息40報酬指數,"6,688.99",+,19.18,0.29,
臺灣優選多因子30報酬指數,"6,563.79",-,53.37,-0.81,
臺灣創新科技50報酬指數,"5,549.68",-,20.89,-0.38,
臺灣全市場新經濟產業報酬指數,"4,924.04",-,29.32,-0.59,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"12,073.48",-,23.46,-0.19,
