指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價指數,"17,045.20",+,119.96,0.71,
發行量加權股價指數,"14,927.01",+,102.88,0.69,
臺灣公司治理100指數,"8,604.19",+,67.31,0.79,
臺灣50指數,"11,567.73",+,97.70,0.85,
臺灣50權重上限30%指數,"10,916.75",+,87.17,0.80,
臺灣中型100指數,"12,849.57",+,42.88,0.33,
臺灣資訊科技指數,"19,757.47",+,154.37,0.79,
臺灣發達指數,"9,750.38",+,41.46,0.43,
臺灣高股息指數,"6,086.68",+,7.19,0.12,
臺灣就業99指數,"9,087.02",+,37.44,0.41,
臺灣高薪100指數,"8,175.91",+,45.55,0.56,
未含金融指數,"12,827.90",+,85.83,0.67,
未含電子指數,"17,476.31",+,104.46,0.60,
未含金融電子指數,"14,543.65",+,71.75,0.50,
小型股300指數,"8,198.78",+,24.65,0.30,
水泥窯製類指數,633.97,+,3.81,0.60,
塑膠化工類指數,832.77,+,5.39,0.65,
機電類指數,"3,883.92",+,29.02,0.75,
水泥類指數,163.30,+,1.50,0.93,
食品類指數,"1,841.85",+,10.59,0.58,
塑膠類指數,245.19,+,0.81,0.33,
紡織纖維類指數,583.03,-,5.03,-0.86,
電機機械類指數,231.49,+,1.97,0.86,
電器電纜類指數,105.96,+,0.19,0.18,
化學生技醫療類指數,116.86,+,1.74,1.51,
化學類指數,130.54,+,0.71,0.55,
生技醫療類指數,71.37,+,1.66,2.38,
玻璃陶瓷類指數,57.75,-,0.72,-1.23,
造紙類指數,297.27,-,2.32,-0.77,
鋼鐵類指數,144.90,+,0.11,0.08,
橡膠類指數,232.56,+,0.74,0.32,
汽車類指數,335.43,+,2.78,0.84,
電子工業類指數,693.03,+,5.20,0.76,
半導體類指數,335.78,+,3.08,0.93,
電腦及週邊設備類指數,125.22,+,0.93,0.75,
光電類指數,32.10,+,0.23,0.72,
通信網路類指數,126.44,+,1.00,0.80,
電子零組件類指數,155.06,+,0.84,0.54,
電子通路類指數,170.63,+,0.17,0.10,
資訊服務類指數,124.58,+,0.66,0.53,
其他電子類指數,93.55,-,0.27,-0.29,
建材營造類指數,348.09,+,0.70,0.20,
航運類指數,157.86,-,1.17,-0.74,
觀光類指數,118.26,-,0.37,-0.31,
金融保險類指數,"1,549.52",+,12.93,0.84,
貿易百貨類指數,295.16,+,1.01,0.34,
油電燃氣類指數,109.92,+,1.88,1.74,
其他類指數,368.25,+,4.73,1.30,
臺指日報酬兩倍指數,"27,826.80",+,380.95,1.39,
臺指反向一倍指數,"4,578.67",-,32.00,-0.69,
電子類兩倍槓桿指數,"26,324.33",+,392.10,1.51,
電子類反向指數,"4,130.73",-,31.47,-0.76,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,229.28",+,76.77,1.85,
臺灣中小型公司治理指數,"6,838.45",+,23.35,0.34,
臺灣IPO指數,"4,755.60",-,10.80,-0.23,
智慧中立指數,"3,444.09",-,1.06,-0.03,
臺灣5G指數,"7,433.44",+,50.55,0.68,
臺灣企業社會責任中小型指數,"8,058.77",+,22.10,0.27,
特選臺灣電動車代表指數,"5,584.83",+,34.13,0.61,
臺灣5G+通訊指數,"5,566.38",+,37.12,0.67,
臺灣全市場指數,"5,064.82",+,35.54,0.71,
臺灣全市場半導體指數,"4,756.76",+,38.87,0.82,
臺灣智慧移動與電動車指數,"3,765.80",+,21.57,0.58,
特選小資高價30指數,"4,492.97",+,42.39,0.95,
特選臺灣綠能及電動車指數,"4,372.76",+,30.16,0.69,
特選臺灣智能車供應鏈聯盟指數,"4,166.65",+,27.38,0.66,
臺灣全市場半導體精選30指數,"3,787.44",+,33.36,0.89,
特選臺灣高股息30指數,"3,752.83",-,0.43,-0.01,
臺灣友善環境指數,"4,496.96",+,24.77,0.55,
台灣永續價值指數,"4,282.51",+,37.62,0.89,
特選臺灣IC設計指數,"2,857.73",+,30.08,1.06,
特選臺灣環境永續高股息指數,"4,120.54",+,6.79,0.17,
臺灣友善環境50指數,"3,909.69",+,27.32,0.70,
特選台灣策略高股息30指數,"3,742.36",+,5.56,0.15,
特選臺灣IC設計產業代表指數,"3,360.28",+,32.48,0.98,
特選臺灣綠能指數,"4,826.91",+,57.37,1.20,
特選臺灣成長高股息指數,"3,943.02",+,11.82,0.30,
特選臺灣智慧50指數,"3,771.96",+,28.92,0.77,
特選臺灣標竿PCB指數,"3,506.64",+,20.04,0.57,
臺灣晶圓製造指數,"4,394.27",+,40.81,0.94,
臺灣精選高息指數,"3,733.99",-,0.15,--,
臺灣多因子優選高股息30指數,"4,788.37",+,18.85,0.40,
特選臺灣優利高填息30指數,"4,433.17",-,0.11,--,
臺灣多因子優選成長30指數,"5,414.62",+,39.33,0.73,
價格指數(臺灣指數公司),,,,,
